PacketDropQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:58:35-21640),,PacketDropQueue Network.queue_0 (#0 - General-0-20230516-09:58:35-21640),,PacketDropQueue Network.queue_1 (#0 - General-0-20230516-09:58:35-21640),,PacketDropQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:58:35-21640),,PacketGen Network.nodeTx.gen (#0 - General-0-20230516-09:58:35-21640),,BufferSizeQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:58:35-21640),,BufferSizeQueue Network.queue_0 (#0 - General-0-20230516-09:58:35-21640),,BufferSizeQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:58:35-21640),,Delay Network.nodeRx.sink (#0 - General-0-20230516-09:58:35-21640),,PacketUsed Network.nodeRx.sink (#0 - General-0-20230516-09:58:35-21640),,BufferSizeQueue Network.queue_1 (#0 - General-0-20230516-09:58:35-21640),
,,,,,,,,3.881011061769,36,3.881011061769,1,4.077274241377,6,5.002007166375,12,7.51312078379,3.632109722021000117,7.51312078379,1,,
,,,,,,,,4.031589487633,37,4.031589487633,1,4.177274241377,7,5.135340499708,12,7.71312078379,3.681531296156999905,7.71312078379,1,,
,,,,,,,,4.046712572999,38,4.046712572999,2,4.277274241377,7,5.268673833041,13,7.91312078379,3.866408210790999587,7.91312078379,1,,
,,,,,,,,4.250743998793,39,4.250743998793,1,4.377274241377,7,5.402007166374,13,8.11312078379,3.86237678499700008,8.11312078379,1,,
,,,,,,,,4.454833220384,40,4.454833220384,1,4.554933220384,7,5.535340499707,13,8.31312078379,3.858287563405999862,8.31312078379,1,,
,,,,,,,,4.839355407298,41,4.839355407298,1,4.939455407298,5,5.66867383304,14,8.51312078379,3.673765376491999727,8.51312078379,1,,
,,,,,,,,4.903526324566,42,4.903526324566,1,5.039455407298,5,5.802007166373,14,8.71312078379,3.80959445922399985,8.71312078379,1,,
,,,,,,,,5.064050280272,43,5.064050280272,1,5.164150280272,5,5.935340499706,14,8.91312078379,3.84907050351799994,8.91312078379,1,,
,,,,,,,,5.225450487761,44,5.225450487761,1,5.325550487761,5,6.068673833039,15,9.11312078379,3.887670296028999475,9.11312078379,1,,
,,,,,,,,5.287343433724,45,5.287343433724,1,5.425550487761,5,6.202007166372,15,9.31312078379,4.025777350065999002,9.31312078379,1,,
,,,,,,,,5.360839875843,46,5.360839875843,1,5.525550487761,6,6.335340499705,15,9.51312078379,4.152280907947000427,9.51312078379,1,,
,,,,,,,,5.512493473242,47,5.512493473242,1,5.625550487761,6,6.468673833038,16,9.71312078379,4.20062731054799875,9.71312078379,1,,
,,,,,,,,5.626087367413,48,5.626087367413,1,5.726187367413,6,6.602007166371,16,9.91312078379,4.287033416376999625,9.91312078379,1,,
,,,,,,,,5.638674808357,49,5.638674808357,1,5.826187367413,6,6.735340499704,16,10.11312078379,4.47444597543299947,10.11312078379,1,,
,,,,,,,,5.766197578579,50,5.766197578579,1,5.926187367413,7,6.868673833037,17,10.31312078379,4.546923205210999782,10.31312078379,1,,
,,,,,,,,5.868340766014,51,5.868340766014,1,6.026187367413,7,7.00200716637,17,10.51312078379,4.644780017776000115,10.51312078379,1,,
,,,,,,,,5.955572885518,52,5.955572885518,1,6.126187367413,7,7.135340499703,17,10.71312078379,4.757547898271999615,10.71312078379,1,,
,,,,,,,,5.971045853568,53,5.971045853568,2,6.226187367413,7,7.268673833036,18,10.91312078379,4.942074930221998825,10.91312078379,1,,
,,,,,,,,6.048129319415,54,6.048129319415,2,6.326187367413,8,7.402007166369,18,11.11312078379,5.064991464374999785,11.11312078379,1,,
,,,,,,,,6.337571367214,55,6.337571367214,1,6.437671367214,8,7.535340499702,18,11.31312078379,4.97554941657599945,11.31312078379,1,,
,,,,,,,,6.479707835223,56,6.479707835223,1,6.579807835223,8,7.668673833035,19,11.51312078379,5.033412948566999375,11.51312078379,1,,
,,,,,,,,6.553490564399,57,6.553490564399,1,6.679807835223,8,7.802007166368,19,11.71312078379,5.159630219390999515,11.71312078379,1,,
,,,,,,,,6.564685180462,58,6.564685180462,2,6.779807835223,8,7.935340499701,19,11.91312078379,5.348435603327999375,11.91312078379,1,,
,,,,,,,,6.618241752485,59,6.618241752485,2,6.879807835223,8,8.068673833034,20,12.11312078379,5.494879031305000415,12.11312078379,1,,
,,,,,,,,6.682411222688,60,6.682411222688,2,6.979807835223,9,8.202007166367,20,12.31312078379,5.63070956110199991,12.31312078379,1,,
,,,,,,,,6.713139257903,61,6.713139257903,3,7.079807835223,9,8.3353404997,20,12.51312078379,5.799981525886998655,12.51312078379,1,,
,,,,,,,,6.733759586106,62,6.733759586106,4,7.179807835223,9,8.468673833033,21,12.71312078379,5.97936119768399974,12.71312078379,1,,
,,,,,,,,6.882585068681,63,6.882585068681,3,7.279807835223,9,8.602007166366,21,12.91312078379,6.030535715108999965,12.91312078379,1,,
,,,,,,,,7.016114087143,64,7.016114087143,3,7.379807835223,10,8.735340499699,21,13.11312078379,6.097006696647,13.11312078379,1,,
,,,,,,,,7.077022329461,65,7.077022329461,4,7.479807835223,10,8.868673833032,22,13.31312078379,6.236098454328999425,13.31312078379,1,,
,,,,,,,,7.101427178535,66,7.101427178535,4,7.579807835223,10,9.002007166365,22,13.51312078379,6.411693605254999515,13.51312078379,1,,
,,,,,,,,7.185460649096,67,7.185460649096,4,7.679807835223,10,9.135340499698,22,13.71312078379,6.52766013469399905,13.71312078379,1,,
,,,,,,,,7.199988451825,68,7.199988451825,5,7.779807835223,11,9.268673833031,23,13.91312078379,6.71313233196499934,13.91312078379,1,,
,,,,,,,,7.201885308745,69,7.201885308745,6,7.879807835223,11,9.402007166364,23,14.11312078379,6.911235475045000215,14.11312078379,1,,
,,,,,,,,7.241062389813,70,7.241062389813,7,7.979807835223,11,9.535340499697,23,14.31312078379,7.07205839397699873,14.31312078379,1,,
,,,,,,,,7.33720048372,71,7.33720048372,7,8.079807835223,11,9.66867383303,24,14.51312078379,7.175920300069998665,14.51312078379,1,,
,,,,,,,,7.353414132665,72,7.353414132665,8,8.179807835223,12,9.802007166363,24,14.71312078379,7.35970665112500019,14.71312078379,1,,
,,,,,,,,7.448113800382,73,7.448113800382,8,8.279807835223,12,9.935340499696,24,14.91312078379,7.46500698340799926,14.91312078379,1,,
,,,,,,,,7.473257993589,74,7.473257993589,9,8.379807835223,12,10.068673833029,25,15.11312078379,7.639862790200998755,15.11312078379,1,,
,,,,,,,,7.569212791326,75,7.569212791326,9,8.479807835223,12,10.202007166362,25,15.31312078379,7.74390799246399905,15.31312078379,1,,
,,,,,,,,7.618068496257,76,7.618068496257,9,8.579807835223,13,10.335340499695,25,15.51312078379,7.89505228753299978,15.51312078379,1,,
,,,,,,,,7.905859998385,77,7.905859998385,7,8.679807835223,13,10.468673833028,26,15.71312078379,7.8072607854049991,15.71312078379,1,,
,,,,,,,,8.138751335806,78,8.138751335806,6,8.779807835223,13,10.602007166361,26,15.91312078379,7.774369447984000175,15.91312078379,1,,
,,,,,,,,8.253265231276,79,8.253265231276,6,8.879807835223,13,10.735340499694,26,16.11312078379,7.85985555251400034,16.11312078379,1,,
,,,,,,,,8.313039838958,80,8.313039838958,6,8.979807835223,14,10.868673833027,27,16.31312078379,8.0000809448319998,16.31312078379,1,,
,,,,,,,,8.357591688463,81,8.357591688463,7,9.079807835223,14,11.00200716636,27,16.51312078379,8.15552909532699741,16.51312078379,1,,
,,,,,,,,8.452541146813,82,8.452541146813,7,9.179807835223,14,11.135340499693,27,16.71312078379,8.260579636976999015,16.71312078379,1,,
,,,,,,,,8.509994387487,83,8.509994387487,7,9.279807835223,14,11.268673833026,28,16.91312078379,8.40312639630299781,16.91312078379,1,,
,,,,,,,,8.742629493656,84,8.742629493656,6,9.379807835223,15,11.402007166359,28,17.11312078379,8.37049129013399804,17.11312078379,1,,
,,,,,,,,8.862240273602,85,8.862240273602,6,9.479807835223,15,11.535340499692,28,17.31312078379,8.450880510188,17.31312078379,1,,
,,,,,,,,8.87269639618,86,8.87269639618,7,9.579807835223,15,11.668673833025,29,17.51312078379,8.64042438761000039,17.51312078379,1,,
,,,,,,,,8.878907925227,87,8.878907925227,8,9.679807835223,15,11.802007166358,29,17.71312078379,8.834212858562999265,17.71312078379,1,,
,,,,,,,,9.228929293672,88,9.228929293672,5,9.779807835223,16,11.935340499691,29,17.91312078379,8.684191490117999705,17.91312078379,1,,
,,,,,,,,9.338820540427,89,9.338820540427,5,9.879807835223,16,12.068673833024,30,18.11312078379,8.7743002433629975,18.11312078379,1,,
,,,,,,,,9.444703953576,90,9.444703953576,5,9.979807835223,16,12.202007166357,30,18.31312078379,8.86841683021399869,18.31312078379,1,,
,,,,,,,,9.555763698145,91,9.555763698145,5,10.079807835223,16,12.33534049969,30,18.51312078379,8.95735708564500039,18.51312078379,1,,
,,,,,,,,9.574506304747,92,9.574506304747,6,10.179807835223,17,12.468673833023,31,18.71312078379,9.138614479042999465,18.71312078379,1,,
,,,,,,,,9.598126975355,93,9.598126975355,6,10.279807835223,17,12.602007166356,31,18.91312078379,9.31499380843499831,18.91312078379,1,,
,,,,,,,,9.642467378217,94,9.642467378217,7,10.379807835223,17,12.735340499689,31,19.11312078379,9.47065340557299956,19.11312078379,1,,
,,,,,,,,9.65627024706,95,9.65627024706,8,10.479807835223,17,12.868673833022,32,19.31312078379,9.65685053672999767,19.31312078379,1,,
,,,,,,,,9.795174516039,96,9.795174516039,7,10.579807835223,18,13.002007166355,32,19.51312078379,9.71794626775099951,19.51312078379,1,,
,,,,,,,,9.833070712467,97,9.833070712467,8,10.679807835223,18,13.135340499688,32,19.71312078379,9.88005007132299792,19.71312078379,1,,
,,,,,,,,9.926676868444,98,9.926676868444,8,10.779807835223,18,13.268673833021,33,19.91312078379,9.98644391534599758,19.91312078379,1,,
,,,,,,,,9.971887074466,99,9.971887074466,9,10.879807835223,18,13.402007166354,33,20.11312078379,10.14123370932399833,20.11312078379,1,,
,,,,,,,,10.011198330196,100,10.011198330196,9,10.979807835223,19,13.535340499687,33,20.31312078379,10.30192245359399901,20.31312078379,1,,
,,,,,,,,10.095641109549,101,10.095641109549,9,11.079807835223,19,13.66867383302,34,20.51312078379,10.41747967424099738,20.51312078379,1,,
,,,,,,,,10.09955942519,102,10.09955942519,10,11.179807835223,19,13.802007166353,34,20.71312078379,10.61356135859999834,20.71312078379,1,,
,,,,,,,,10.157291856271,103,10.157291856271,11,11.279807835223,19,13.935340499686,34,20.91312078379,10.75582892751899773,20.91312078379,1,,
,,,,,,,,10.257878956788,104,10.257878956788,11,11.379807835223,20,14.068673833019,35,21.11312078379,10.85524182700200053,21.11312078379,1,,
,,,,,,,,10.703328641406,105,10.703328641406,7,11.479807835223,20,14.202007166352,35,21.31312078379,10.60979214238399844,21.31312078379,1,,
,,,,,,,,11.022623305611,106,11.022623305611,5,11.579807835223,20,14.335340499685,35,21.51312078379,10.49049747817899808,21.51312078379,1,,
,,,,,,,,11.033386816427,107,11.033386816427,6,11.679807835223,20,14.468673833018,36,21.71312078379,10.67973396736299914,21.71312078379,1,,
,,,,,,,,11.139169457762,108,11.139169457762,6,11.779807835223,21,14.602007166351,36,21.91312078379,10.77395132602799773,21.91312078379,1,,
,,,,,,,,11.16259960964,109,11.16259960964,7,11.879807835223,21,14.735340499684,36,22.11312078379,10.95052117414999766,22.11312078379,1,,
,,,,,,,,11.263401534182,110,11.263401534182,7,11.979807835223,21,14.868673833017,37,22.31312078379,11.04971924960799961,22.31312078379,1,,
,,,,,,,,11.280992888725,111,11.280992888725,7,12.079807835223,21,15.00200716635,37,22.51312078379,11.23212789506499825,22.51312078379,1,,
,,,,,,,,11.817002923749,112,11.817002923749,3,12.179807835223,22,15.135340499683,37,22.71312078379,10.89611786004099864,22.71312078379,1,,
,,,,,,,,11.922877195258,113,11.922877195258,3,12.279807835223,22,15.268673833016,38,22.91312078379,10.99024358853199951,22.91312078379,1,,
,,,,,,,,12.010068780621,114,12.010068780621,3,12.379807835223,22,15.402007166349,38,23.11312078379,11.10305200316899738,23.11312078379,1,,
,,,,,,,,12.039276833948,115,12.039276833948,4,12.479807835223,22,15.535340499682,38,23.31312078379,11.27384394984199995,23.31312078379,1,,
,,,,,,,,12.092783301656,116,12.092783301656,4,12.579807835223,23,15.668673833015,39,23.51312078379,11.42033748213399841,23.51312078379,1,,
,,,,,,,,12.155577459755,117,12.155577459755,5,12.679807835223,23,15.802007166348,39,23.71312078379,11.55754332403499868,23.71312078379,1,,
,,,,,,,,12.219955559915,118,12.219955559915,5,12.779807835223,23,15.935340499681,39,23.91312078379,11.69316522387499896,23.91312078379,1,,
,,,,,,,,12.247983260763,119,12.247983260763,6,12.879807835223,23,16.068673833014,40,24.11312078379,11.86513752302699836,24.11312078379,1,,
,,,,,,,,12.34566966817,120,12.34566966817,6,12.979807835223,24,16.202007166347,40,24.31312078379,11.96745111561999757,24.31312078379,1,,
,,,,,,,,12.362982413785,121,12.362982413785,7,13.079807835223,24,16.33534049968,40,24.51312078379,12.15013837000499913,24.51312078379,1,,
,,,,,,,,12.404232536777,122,12.404232536777,7,13.179807835223,24,16.468673833013,41,24.71312078379,12.30888824701299805,24.71312078379,1,,
,,,,,,,,12.415928077756,123,12.415928077756,8,13.279807835223,24,16.602007166346,41,24.91312078379,12.49719270603399928,24.91312078379,1,,
,,,,,,,,12.528244907909,124,12.528244907909,8,13.379807835223,25,16.735340499679,41,25.11312078379,12.58487587588099993,25.11312078379,1,,
,,,,,,,,12.635052127624,125,12.635052127624,8,13.479807835223,25,16.868673833012,42,25.31312078379,12.67806865616599761,25.31312078379,1,,
,,,,,,,,12.673207711961,126,12.673207711961,9,13.579807835223,25,17.002007166345,42,25.51312078379,12.83991307182899883,25.51312078379,1,,
,,,,,,,,12.688078938886,127,12.688078938886,9,13.679807835223,25,17.135340499678,42,25.71312078379,13.02504184490399902,25.71312078379,1,,
,,,,,,,,12.838742472213,128,12.838742472213,9,13.779807835223,26,17.268673833011,43,25.91312078379,13.074378311577,25.91312078379,1,,
,,,,,,,,12.860630531864,129,12.860630531864,10,13.879807835223,26,17.402007166344,43,26.11312078379,13.25249025192599812,26.11312078379,1,,
,,,,,,,,13.159349521049,130,13.159349521049,8,13.979807835223,26,17.535340499677,43,26.31312078379,13.15377126274099945,26.31312078379,1,,
,,,,,,,,13.205350916823,131,13.205350916823,8,14.079807835223,26,17.66867383301,44,26.51312078379,13.30776986696699987,26.51312078379,1,,
,,,,,,,,13.313977854911,132,13.313977854911,8,14.179807835223,27,17.802007166343,44,26.71312078379,13.39914292887899798,26.71312078379,1,,
,,,,,,,,13.486011020683,133,13.486011020683,7,14.279807835223,27,17.935340499676,44,26.91312078379,13.42710976310699772,26.91312078379,1,,
,,,,,,,,13.487377478526,134,13.487377478526,8,14.379807835223,27,18.068673833009,45,27.11312078379,13.62574330526399885,27.11312078379,1,,
,,,,,,,,13.497591966678,135,13.497591966678,9,14.479807835223,27,18.202007166342,45,27.31312078379,13.81552881711199981,27.31312078379,1,,
,,,,,,,,13.595102160094,136,13.595102160094,9,14.579807835223,28,18.335340499675,45,27.51312078379,13.91801862369599966,27.51312078379,1,,
,,,,,,,,13.777084052022,137,13.777084052022,9,14.679807835223,28,18.468673833008,46,27.71312078379,13.93603673176799868,27.71312078379,1,,
,,,,,,,,13.889065488597,138,13.889065488597,8,14.779807835223,28,18.602007166341,46,27.91312078379,14.0240552951929977,27.91312078379,1,,
,,,,,,,,13.899168966128,139,13.899168966128,9,14.879807835223,28,18.735340499674,46,28.11312078379,14.21395181766200006,28.11312078379,1,,
,,,,,,,,14.256527803362,140,14.256527803362,7,14.979807835223,29,18.868673833007,47,28.31312078379,14.05659298042800025,28.31312078379,1,,
,,,,,,,,14.63143094932,141,14.63143094932,4,15.079807835223,29,19.00200716634,47,28.51312078379,13.88168983446999853,28.51312078379,1,,
,,,,,,,,14.841963079399,142,14.841963079399,3,15.179807835223,29,19.135340499673,47,28.71312078379,13.87115770439099898,28.71312078379,1,,
,,,,,,,,14.905196739039,143,14.905196739039,3,15.279807835223,29,19.268673833006,48,28.91312078379,14.00792404475100021,28.91312078379,1,,
,,,,,,,,14.976455098372,144,14.976455098372,4,15.379807835223,30,19.402007166339,48,29.11312078379,14.13666568541799856,29.11312078379,1,,
,,,,,,,,15.352647826822,145,15.352647826822,1,15.479807835223,30,19.535340499672,48,29.31312078379,13.96047295696799743,29.31312078379,1,,
,,,,,,,,15.358380519464,146,15.358380519464,2,15.579807835223,30,19.668673833005,49,29.51312078379,14.15474026432599781,29.51312078379,1,,
,,,,,,,,15.451228369154,147,15.451228369154,2,15.679807835223,30,19.802007166338,49,29.71312078379,14.26189241463599793,29.71312078379,1,,
,,,,,,,,15.511223057818,148,15.511223057818,2,15.779807835223,31,19.935340499671,49,29.91312078379,14.40189772597199885,29.91312078379,1,,
,,,,,,,,15.645647585033,149,15.645647585033,2,15.879807835223,31,20.068673833004,50,30.11312078379,14.4674731987569984,30.11312078379,1,,
,,,,,,,,15.647666597848,150,15.647666597848,3,15.979807835223,31,20.202007166337,50,30.31312078379,14.66545418594199995,30.31312078379,1,,
,,,,,,,,15.651664227754,151,15.651664227754,4,16.079807835223,31,20.33534049967,50,30.51312078379,14.86145655603599983,30.51312078379,1,,
,,,,,,,,15.709952066641,152,15.709952066641,4,16.179807835223,32,20.468673833003,51,30.71312078379,15.0031687171489984,30.71312078379,1,,
,,,,,,,,15.743193090737,153,15.743193090737,5,16.279807835223,32,20.602007166336,51,30.91312078379,15.16992769305299753,30.91312078379,1,,
,,,,,,,,16.132350103022,154,16.132350103022,2,16.379807835223,32,20.735340499669,51,31.11312078379,14.98077068076799982,31.11312078379,1,,
,,,,,,,,16.145155779553,155,16.145155779553,3,16.479807835223,32,20.868673833002,52,31.31312078379,15.1679650042370006,31.31312078379,1,,
,,,,,,,,16.189697725745,156,16.189697725745,3,16.579807835223,33,21.002007166335,52,31.51312078379,15.3234230580449981,31.51312078379,1,,
,,,,,,,,16.224815334683,157,16.224815334683,4,16.679807835223,33,21.135340499668,52,31.71312078379,15.48830544910699907,31.71312078379,1,,
,,,,,,,,16.290379963119,158,16.290379963119,4,16.779807835223,33,21.268673833001,53,31.91312078379,15.62274082067099806,31.91312078379,1,,
,,,,,,,,16.303018826762,159,16.303018826762,5,16.879807835223,33,21.402007166334,53,32.11312078379,15.81010195702799943,32.11312078379,1,,
,,,,,,,,16.419706179417,160,16.419706179417,5,16.979807835223,34,21.535340499667,53,32.31312078379,15.89341460437299952,32.31312078379,1,,
,,,,,,,,16.457976274303,161,16.457976274303,6,17.079807835223,34,21.668673833,54,32.51312078379,16.05514450948700038,32.51312078379,1,,
,,,,,,,,16.670399994003,162,16.670399994003,5,17.179807835223,34,21.802007166333,54,32.71312078379,16.0427207897869976,32.71312078379,1,,
,,,,,,,,16.723888431579,163,16.723888431579,5,17.279807835223,34,21.935340499666,54,32.91312078379,16.18923235221100035,32.91312078379,1,,
,,,,,,,,16.974279609888,164,16.974279609888,4,17.379807835223,35,22.068673832999,55,33.11312078379,16.13884117390200138,33.11312078379,1,,
,,,,,,,,16.980909350036,165,16.980909350036,4,17.479807835223,35,22.202007166332,55,33.31312078379,16.33221143375399713,33.31312078379,1,,
,,,,,,,,17.005348894844,166,17.005348894844,5,17.579807835223,35,22.335340499665,55,33.51312078379,16.50777188894599585,33.51312078379,1,,
,,,,,,,,17.123267847551,167,17.123267847551,5,17.679807835223,35,22.468673832998,56,33.71312078379,16.58985293623899787,33.71312078379,1,,
,,,,,,,,17.206552199158,168,17.206552199158,5,17.779807835223,36,22.602007166331,56,33.91312078379,16.70656858463199506,33.91312078379,1,,
,,,,,,,,17.290161952355,169,17.290161952355,5,17.879807835223,36,22.735340499664,56,34.11312078379,16.82295883143499532,34.11312078379,1,,
,,,,,,,,17.490486004606,170,17.490486004606,4,17.979807835223,36,22.868673832997,57,34.31312078379,16.82263477918399981,34.31312078379,1,,
,,,,,,,,17.521327488616,171,17.521327488616,5,18.079807835223,36,23.00200716633,57,34.51312078379,16.99179329517399843,34.51312078379,1,,
,,,,,,,,17.592452282338,172,17.592452282338,5,18.179807835223,37,23.135340499663,57,34.71312078379,17.12066850145199475,34.71312078379,1,,
,,,,,,,,17.666528177383,173,17.666528177383,6,18.279807835223,37,23.268673832996,58,34.91312078379,17.24659260640699891,34.91312078379,1,,
,,,,,,,,17.915086413081,174,17.915086413081,4,18.379807835223,37,23.402007166329,58,35.11312078379,17.1980343707089957,35.11312078379,1,,
,,,,,,,,17.924951443923,175,17.924951443923,5,18.479807835223,37,23.535340499662,58,35.31312078379,17.38816933986699801,35.31312078379,1,,
,,,,,,,,18.178981894719,176,18.178981894719,4,18.579807835223,38,23.668673832995,59,35.51312078379,17.33413888907099926,35.51312078379,1,,
,,,,,,,,18.264771458826,177,18.264771458826,4,18.679807835223,38,23.802007166328,59,35.71312078379,17.44834932496399907,35.71312078379,1,,
,,,,,,,,18.27344850706,178,18.27344850706,5,18.779807835223,38,23.935340499661,59,35.91312078379,17.6396722767299962,35.91312078379,1,,
,,,,,,,,18.538374099928,179,18.538374099928,3,18.879807835223,38,24.068673832994,60,36.11312078379,17.5747466838619956,36.11312078379,1,,
,,,,,,,,18.570908141481,180,18.570908141481,4,18.979807835223,39,24.202007166327,60,36.31312078379,17.7422126423089991,36.31312078379,1,,
,,,,,,,,18.609264162891,181,18.609264162891,4,19.079807835223,39,24.33534049966,60,36.51312078379,17.90385662089899902,36.51312078379,1,,
,,,,,,,,18.610204237957,182,18.610204237957,5,19.179807835223,39,24.468673832993,61,36.71312078379,18.10291654583299696,36.71312078379,1,,
,,,,,,,,18.720288828966,183,18.720288828966,5,19.279807835223,39,24.602007166326,61,36.91312078379,18.1928319548240011,36.91312078379,1,,
,,,,,,,,18.905021594066,184,18.905021594066,4,19.379807835223,40,24.735340499659,61,37.11312078379,18.20809918972399535,37.11312078379,1,,
