PacketDropQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.queue_0 (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.queue_1 (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:46:38-20937),,PacketGen Network.nodeTx.gen (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.queue_0 (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:46:38-20937),,Delay Network.nodeRx.sink (#0 - General-0-20230516-09:46:38-20937),,PacketUsed Network.nodeRx.sink (#0 - General-0-20230516-09:46:38-20937),
,,,,,,,,38.046665461685,186,38.046665461685,1,38.146765461685,5,39.259615670453,1,39.359615670453,1.312950208768000053,39.359615670453,1
,,,,,,,,38.298652223707,187,38.298652223707,1,38.398752223707,5,39.459615670453,1,39.559615670453,1.260963446746000023,39.559615670453,1
,,,,,,,,38.666908718004,188,38.666908718004,1,38.767008718004,4,39.659615670453,1,39.759615670453,1.092706952448999841,39.759615670453,1
,,,,,,,,38.735239551409,189,38.735239551409,1,38.867008718004,4,39.859615670453,1,39.959615670453,1.224376119043999895,39.959615670453,1
,,,,,,,,38.796743096161,190,38.796743096161,1,38.967008718004,5,40.059615670453,1,40.159615670453,1.362872574292000032,40.159615670453,1
,,,,,,,,38.837213183874,191,38.837213183874,2,39.067008718004,5,40.259615670453,1,40.359615670453,1.522402486578999785,40.359615670453,1
,,,,,,,,38.938653208525,192,38.938653208525,2,39.167008718004,6,40.459615670453,1,40.559615670453,1.620962461927999858,40.559615670453,1
,,,,,,,,39.115279016917,193,39.115279016917,1,39.267008718004,6,40.659615670453,1,40.759615670453,1.644336653535999996,40.759615670453,1
,,,,,,,,39.276238496877,194,39.276238496877,1,39.376338496877,7,40.859615670453,1,40.959615670453,1.683377173575999913,40.959615670453,1
,,,,,,,,39.280300988636,195,39.280300988636,1,39.476338496877,7,41.059615670453,1,41.159615670453,1.879314681816999666,41.159615670453,1
,,,,,,,,39.316351439033,196,39.316351439033,2,39.576338496877,8,41.259615670453,1,41.359615670453,2.043264231419999345,41.359615670453,1
,,,,,,,,39.669499653516,197,39.669499653516,1,39.769599653516,8,41.459615670453,1,41.559615670453,1.8901160169369997,41.559615670453,1
,,,,,,,,39.761845832725,198,39.761845832725,1,39.869599653516,8,41.659615670453,1,41.759615670453,1.997769837727999753,41.759615670453,1
,,,,,,,,39.762787140823,199,39.762787140823,2,39.969599653516,9,41.859615670453,1,41.959615670453,2.196828529629999406,41.959615670453,1
,,,,,,,,39.794455442069,200,39.794455442069,2,40.069599653516,9,42.059615670453,1,42.159615670453,2.365160228384000072,42.159615670453,1
,,,,,,,,40.020982270463,201,40.020982270463,1,40.169599653516,10,42.259615670453,1,42.359615670453,2.338633399989999962,42.359615670453,1
,,,,,,,,40.189598876893,202,40.189598876893,1,40.289698876893,10,42.459615670453,1,42.559615670453,2.370016793559999602,42.559615670453,1
,,,,,,,,40.252543209064,203,40.252543209064,1,40.389698876893,11,42.659615670453,1,42.759615670453,2.507072461388999852,42.759615670453,1
,,,,,,,,40.495844939751,204,40.495844939751,1,40.595944939751,11,42.859615670453,1,42.959615670453,2.463770730701999577,42.959615670453,1
,,,,,,,,40.761596514501,205,40.761596514501,1,40.861696514501,10,43.059615670453,1,43.159615670453,2.398019155951999425,43.159615670453,1
,,,,,,,,40.829665862148,206,40.829665862148,1,40.961696514501,11,43.259615670453,1,43.359615670453,2.529949808305000037,43.359615670453,1
,,,,,,,,41.484694497691,207,41.484694497691,1,41.584794497691,9,43.459615670453,1,43.559615670453,2.074921172762000043,43.559615670453,1
,,,,,,,,41.598275328387,208,41.598275328387,1,41.698375328387,9,43.659615670453,1,43.759615670453,2.161340342065999556,43.759615670453,1
,,,,,,,,41.655479522889,209,41.655479522889,1,41.798375328387,10,43.859615670453,1,43.959615670453,2.304136147563999862,43.959615670453,1
,,,,,,,,41.937684404748,210,41.937684404748,1,42.037784404748,10,44.059615670453,1,44.159615670453,2.221931265704999871,44.159615670453,1
,,,,,,,,42.109362998314,211,42.109362998314,1,42.209462998314,10,44.259615670453,1,44.359615670453,2.250252672139000145,44.359615670453,1
,,,,,,,,42.210231759632,212,42.210231759632,1,42.310331759632,10,44.459615670453,1,44.559615670453,2.349383910820999495,44.559615670453,1
,,,,,,,,42.389549933789,213,42.389549933789,1,42.489649933789,10,44.659615670453,1,44.759615670453,2.370065736663999437,44.759615670453,1
,,,,,,,,42.842296648961,214,42.842296648961,1,42.942396648961,9,44.859615670453,1,44.959615670453,2.117319021491999456,44.959615670453,1
,,,,,,,,43.012140811274,215,43.012140811274,1,43.112240811274,9,45.059615670453,1,45.159615670453,2.14747485917899982,45.159615670453,1
,,,,,,,,43.215872557278,216,43.215872557278,1,43.315972557278,9,45.259615670453,1,45.359615670453,2.14374311317499976,45.359615670453,1
,,,,,,,,43.266356555856,217,43.266356555856,1,43.415972557278,10,45.459615670453,1,45.559615670453,2.293259114596999376,45.559615670453,1
,,,,,,,,43.710657935551,218,43.710657935551,1,43.810757935551,9,45.659615670453,1,45.759615670453,2.048957734901999387,45.759615670453,1
,,,,,,,,44.321114266928,219,44.321114266928,1,44.421214266928,7,45.859615670453,1,45.959615670453,1.638501403524999837,45.959615670453,1
,,,,,,,,44.549035859635,220,44.549035859635,1,44.649135859635,7,46.059615670453,1,46.159615670453,1.610579810817999828,46.159615670453,1
,,,,,,,,44.667560665125,221,44.667560665125,1,44.767660665125,7,46.259615670453,1,46.359615670453,1.692055005327999676,46.359615670453,1
,,,,,,,,44.786836543991,222,44.786836543991,1,44.886936543991,7,46.459615670453,1,46.559615670453,1.77277912646199986,46.559615670453,1
,,,,,,,,45.161528519962,223,45.161528519962,1,45.261628519962,6,46.659615670453,1,46.759615670453,1.598087150490999688,46.759615670453,1
,,,,,,,,45.930129836611,224,45.930129836611,1,46.030229836611,4,46.859615670453,1,46.959615670453,1.029485833842000091,46.959615670453,1
,,,,,,,,46.17057755006,225,46.17057755006,1,46.27067755006,3,47.059615670453,1,47.159615670453,0.989038120392999871,47.159615670453,1
,,,,,,,,46.195282879532,226,46.195282879532,1,46.37067755006,4,47.259615670453,1,47.359615670453,1.164332790920999722,47.359615670453,1
,,,,,,,,46.265886906187,227,46.265886906187,2,46.47067755006,4,47.459615670453,1,47.559615670453,1.293728764266000025,47.559615670453,1
,,,,,,,,46.5572506179,228,46.5572506179,1,46.6573506179,5,47.659615670453,1,47.759615670453,1.202365052553000075,47.759615670453,1
,,,,,,,,46.893435058809,229,46.893435058809,1,46.993535058809,4,47.859615670453,1,47.959615670453,1.066180611644000016,47.959615670453,1
,,,,,,,,46.999579558132,230,46.999579558132,1,47.099679558132,4,48.059615670453,1,48.159615670453,1.160036112320999896,48.159615670453,1
,,,,,,,,47.100583307683,231,47.100583307683,1,47.200683307683,5,48.259615670453,1,48.359615670453,1.259032362769999741,48.359615670453,1
,,,,,,,,47.325639711052,232,47.325639711052,1,47.425739711052,5,48.459615670453,1,48.559615670453,1.233975959401000016,48.559615670453,1
,,,,,,,,47.751539590266,233,47.751539590266,1,47.851639590266,4,48.659615670453,1,48.759615670453,1.008076080186999675,48.759615670453,1
,,,,,,,,47.80902168548,234,47.80902168548,1,47.951639590266,4,48.859615670453,1,48.959615670453,1.150593984972999801,48.959615670453,1
,,,,,,,,47.983128850745,235,47.983128850745,1,48.083228850745,4,49.059615670453,1,49.159615670453,1.176486819707999837,49.159615670453,1
,,,,,,,,48.058276619226,236,48.058276619226,1,48.183228850745,5,49.259615670453,1,49.359615670453,1.301339051226999992,49.359615670453,1
,,,,,,,,48.485242709223,237,48.485242709223,1,48.585342709223,4,49.459615670453,1,49.559615670453,1.074372961229999917,49.559615670453,1
,,,,,,,,49.158116799833,238,49.158116799833,1,49.258216799833,2,49.659615670453,1,49.759615670453,0.601498870619999956,49.759615670453,1
,,,,,,,,49.393993386562,239,49.393993386562,1,49.494093386562,1,49.859615670453,1,49.959615670453,0.565622283890999885,49.959615670453,1
,,,,,,,,49.571565668649,240,49.571565668649,1,49.671665668649,1,50.059615670453,1,50.159615670453,0.588050001804000019,50.159615670453,1
,,,,,,,,49.829947522409,241,49.829947522409,1,49.930047522409,1,50.259615670453,1,50.359615670453,0.529668148043999973,50.359615670453,1
,,,,,,,,50.045514499236,242,50.045514499236,1,50.145614499236,1,50.459615670453,1,50.559615670453,0.51410117121700005,50.559615670453,1
,,,,,,,,50.184674391416,243,50.184674391416,1,50.284774391416,1,50.659615670453,1,50.759615670453,0.574941279036999873,50.759615670453,1
,,,,,,,,50.337047945675,244,50.337047945675,1,50.437147945675,2,50.859615670453,1,50.959615670453,0.622567724777999929,50.959615670453,1
,,,,,,,,50.962141617207,245,50.962141617207,1,51.062241617207,1,51.262341617207,1,51.362341617207,0.4002,51.362341617207,1
,,,,,,,,51.014553065542,246,51.014553065542,1,51.162241617207,1,51.462341617207,1,51.562341617207,0.547788551664999844,51.562341617207,1
,,,,,,,,51.221112467671,247,51.221112467671,1,51.321212467671,1,51.662341617207,1,51.762341617207,0.541229149535999984,51.762341617207,1
,,,,,,,,51.321574627323,248,51.321574627323,1,51.421674627323,2,51.862341617207,1,51.962341617207,0.640766989884000046,51.962341617207,1
,,,,,,,,51.43185382535,249,51.43185382535,1,51.53195382535,2,52.062341617207,1,52.162341617207,0.730487791856999854,52.162341617207,1
,,,,,,,,51.624744538449,250,51.624744538449,1,51.724844538449,2,52.262341617207,1,52.362341617207,0.737597078757999955,52.362341617207,1
,,,,,,,,51.81122511453,251,51.81122511453,1,51.91132511453,2,52.462341617207,1,52.562341617207,0.751116502676999916,52.562341617207,1
,,,,,,,,51.940046056195,252,51.940046056195,1,52.040146056195,3,52.662341617207,1,52.762341617207,0.822295561011999961,52.762341617207,1
,,,,,,,,51.943922012465,253,51.943922012465,1,52.140146056195,3,52.862341617207,1,52.962341617207,1.018419604741999767,52.962341617207,1
,,,,,,,,52.070947555591,254,52.070947555591,1,52.240146056195,4,53.062341617207,1,53.162341617207,1.091394061616000051,53.162341617207,1
,,,,,,,,52.142732998765,255,52.142732998765,1,52.340146056195,4,53.262341617207,1,53.362341617207,1.219608618441999853,53.362341617207,1
,,,,,,,,52.394541702218,256,52.394541702218,1,52.494641702218,4,53.462341617207,1,53.562341617207,1.167799914988999703,53.562341617207,1
,,,,,,,,52.610405741949,257,52.610405741949,1,52.710505741949,4,53.662341617207,1,53.762341617207,1.151935875257999782,53.762341617207,1
,,,,,,,,52.678338688465,258,52.678338688465,1,52.810505741949,5,53.862341617207,1,53.962341617207,1.284002928741999833,53.962341617207,1
,,,,,,,,52.746858613405,259,52.746858613405,1,52.910505741949,5,54.062341617207,1,54.162341617207,1.415483003802000087,54.162341617207,1
,,,,,,,,52.843585750723,260,52.843585750723,1,53.010505741949,6,54.262341617207,1,54.362341617207,1.518755866483999732,54.362341617207,1
,,,,,,,,53.036060761877,261,53.036060761877,1,53.136160761877,6,54.462341617207,1,54.562341617207,1.526280855330000013,54.562341617207,1
,,,,,,,,53.312656603184,262,53.312656603184,1,53.412756603184,6,54.662341617207,1,54.762341617207,1.449685014022999756,54.762341617207,1
,,,,,,,,53.424648817199,263,53.424648817199,1,53.524748817199,6,54.862341617207,1,54.962341617207,1.537692800007999676,54.962341617207,1
,,,,,,,,53.846138338189,264,53.846138338189,1,53.946238338189,5,55.062341617207,1,55.162341617207,1.316203279018000045,55.162341617207,1
,,,,,,,,53.875253133879,265,53.875253133879,1,54.046238338189,6,55.262341617207,1,55.362341617207,1.487088483327999803,55.362341617207,1
,,,,,,,,53.896962553578,266,53.896962553578,2,54.146238338189,6,55.462341617207,1,55.562341617207,1.665379063629000001,55.562341617207,1
,,,,,,,,53.967807380027,267,53.967807380027,2,54.246238338189,7,55.662341617207,1,55.762341617207,1.794534237179999707,55.762341617207,1
,,,,,,,,53.987191930942,268,53.987191930942,3,54.346238338189,7,55.862341617207,1,55.962341617207,1.975149686264999976,55.962341617207,1
,,,,,,,,54.15596962546,269,54.15596962546,2,54.446238338189,8,56.062341617207,1,56.162341617207,2.006371991746999753,56.162341617207,1
,,,,,,,,54.243375228215,270,54.243375228215,3,54.546238338189,8,56.262341617207,1,56.362341617207,2.118966388991999843,56.362341617207,1
,,,,,,,,54.422121043876,271,54.422121043876,2,54.646238338189,9,56.462341617207,1,56.562341617207,2.140220573330999791,56.562341617207,1
,,,,,,,,54.582631441028,272,54.582631441028,1,54.746238338189,9,56.662341617207,1,56.762341617207,2.179710176178999418,56.762341617207,1
,,,,,,,,54.753447388157,273,54.753447388157,1,54.853547388157,10,56.862341617207,1,56.962341617207,2.208894229050000206,56.962341617207,1
,,,,,,,,54.760288071829,274,54.760288071829,1,54.953547388157,10,57.062341617207,1,57.162341617207,2.402053545378000077,57.162341617207,1
,,,,,,,,54.972089948905,275,54.972089948905,1,55.072189948905,10,57.262341617207,1,57.362341617207,2.390251668301999632,57.362341617207,1
,,,,,,,,55.666597044761,276,55.666597044761,1,55.766697044761,8,57.462341617207,1,57.562341617207,1.895744572446000025,57.562341617207,1
,,,,,,,,55.877766966493,277,55.877766966493,1,55.977866966493,8,57.662341617207,1,57.762341617207,1.884574650713999757,57.762341617207,1
,,,,,,,,55.955192984923,278,55.955192984923,1,56.077866966493,8,57.862341617207,1,57.962341617207,2.007148632284000195,57.962341617207,1
,,,,,,,,56.068115085147,279,56.068115085147,1,56.177866966493,9,58.062341617207,1,58.162341617207,2.094226532059999531,58.162341617207,1
,,,,,,,,56.118131384143,280,56.118131384143,1,56.277866966493,9,58.262341617207,1,58.362341617207,2.244210233063999907,58.362341617207,1
,,,,,,,,56.571858182681,281,56.571858182681,1,56.671958182681,8,58.462341617207,1,58.562341617207,1.99048343452599984,58.562341617207,1
,,,,,,,,56.602316907732,282,56.602316907732,1,56.771958182681,9,58.662341617207,1,58.762341617207,2.160024709474999575,58.762341617207,1
,,,,,,,,56.693951484524,283,56.693951484524,1,56.871958182681,9,58.862341617207,1,58.962341617207,2.268390132682999816,58.962341617207,1
,,,,,,,,56.714415607495,284,56.714415607495,2,56.971958182681,10,59.062341617207,1,59.162341617207,2.447926009711999907,59.162341617207,1
,,,,,,,,56.828907917781,285,56.828907917781,2,57.071958182681,10,59.262341617207,1,59.362341617207,2.533433699425999375,59.362341617207,1
,,,,,,,,57.656469869883,286,57.656469869883,1,57.756569869883,8,59.462341617207,1,59.562341617207,1.905871747323999877,59.562341617207,1
,,,,,,,,58.101452801328,287,58.101452801328,1,58.201552801328,7,59.662341617207,1,59.762341617207,1.660888815878999828,59.762341617207,1
,,,,,,,,58.161765983973,288,58.161765983973,1,58.301552801328,7,59.862341617207,1,59.962341617207,1.800575633233999707,59.962341617207,1
,,,,,,,,58.489945499558,289,58.489945499558,1,58.590045499558,7,60.062341617207,1,60.162341617207,1.672396117648999862,60.162341617207,1
,,,,,,,,58.643960871467,290,58.643960871467,1,58.744060871467,7,60.262341617207,1,60.362341617207,1.718380745739999762,60.362341617207,1
,,,,,,,,58.887364770534,291,58.887364770534,1,58.987464770534,7,60.462341617207,1,60.562341617207,1.674976846672999722,60.562341617207,1
,,,,,,,,59.006179470199,292,59.006179470199,1,59.106279470199,7,60.662341617207,1,60.762341617207,1.756162147007999766,60.762341617207,1
,,,,,,,,59.027301998925,293,59.027301998925,1,59.206279470199,8,60.862341617207,1,60.962341617207,1.935039618281999987,60.962341617207,1
,,,,,,,,59.048278366045,294,59.048278366045,2,59.306279470199,8,61.062341617207,1,61.162341617207,2.114063251161999438,61.162341617207,1
,,,,,,,,59.552134792062,295,59.552134792062,1,59.652234792062,8,61.262341617207,1,61.362341617207,1.810206825144999853,61.362341617207,1
,,,,,,,,59.639003923251,296,59.639003923251,1,59.752234792062,8,61.462341617207,1,61.562341617207,1.92333769395599984,61.562341617207,1
,,,,,,,,59.889525428233,297,59.889525428233,1,59.989625428233,8,61.662341617207,1,61.762341617207,1.872816188973999808,61.762341617207,1
,,,,,,,,60.016217951778,298,60.016217951778,1,60.116317951778,8,61.862341617207,1,61.962341617207,1.94612366542899994,61.962341617207,1
,,,,,,,,61.369296055765,299,61.369296055765,1,61.469396055765,2,62.062341617207,1,62.162341617207,0.793045561441999998,62.162341617207,1
,,,,,,,,61.73724261278,300,61.73724261278,1,61.83734261278,2,62.262341617207,1,62.362341617207,0.625099004426999946,62.362341617207,1
,,,,,,,,61.769616630122,301,61.769616630122,1,61.93734261278,2,62.462341617207,1,62.562341617207,0.792724987084999939,62.562341617207,1
,,,,,,,,62.239652088072,302,62.239652088072,1,62.339752088072,1,62.662341617207,1,62.762341617207,0.522689529134999995,62.762341617207,1
,,,,,,,,62.644833851493,303,62.644833851493,1,62.744933851493,1,62.945033851493,1,63.045033851493,0.4002,63.045033851493,1
,,,,,,,,62.65249043407,304,62.65249043407,1,62.844933851493,1,63.145033851493,1,63.245033851493,0.592543417422999983,63.245033851493,1
,,,,,,,,62.687955549099,305,62.687955549099,2,62.944933851493,1,63.345033851493,1,63.445033851493,0.757078302393999976,63.445033851493,1
,,,,,,,,62.829939134544,306,62.829939134544,2,63.044933851493,2,63.545033851493,1,63.645033851493,0.815094716948999929,63.645033851493,1
,,,,,,,,63.021132419328,307,63.021132419328,1,63.144933851493,2,63.745033851493,1,63.845033851493,0.823901432165,63.845033851493,1
,,,,,,,,63.057640139705,308,63.057640139705,1,63.244933851493,3,63.945033851493,1,64.045033851493,0.987393711787999834,64.045033851493,1
,,,,,,,,63.084076881628,309,63.084076881628,2,63.344933851493,3,64.145033851493,1,64.245033851493,1.160956969864999961,64.245033851493,1
,,,,,,,,63.38604157275,310,63.38604157275,1,63.48614157275,4,64.345033851493,1,64.445033851493,1.058992278742999722,64.445033851493,1
,,,,,,,,63.762827350067,311,63.762827350067,1,63.862927350067,3,64.545033851493,1,64.645033851493,0.882206501425999875,64.645033851493,1
,,,,,,,,64.163224649172,312,64.163224649172,1,64.263324649172,2,64.745033851493,1,64.845033851493,0.681809202320999837,64.845033851493,1
,,,,,,,,64.492568469437,313,64.492568469437,1,64.592668469437,1,64.945033851493,1,65.045033851493,0.552465382055999929,65.045033851493,1
,,,,,,,,64.598569045064,314,64.598569045064,1,64.698669045064,2,65.145033851493,1,65.245033851493,0.646464806428999947,65.245033851493,1
,,,,,,,,64.76694523741,315,64.76694523741,1,64.86704523741,2,65.345033851493,1,65.445033851493,0.678088614083000026,65.445033851493,1
,,,,,,,,64.797103439449,316,64.797103439449,1,64.96704523741,2,65.545033851493,1,65.645033851493,0.847930412043999878,65.645033851493,1
,,,,,,,,64.901677445467,317,64.901677445467,1,65.06704523741,3,65.745033851493,1,65.845033851493,0.943356406026000012,65.845033851493,1
,,,,,,,,64.908434802577,318,64.908434802577,2,65.16704523741,3,65.945033851493,1,66.045033851493,1.136599048916000048,66.045033851493,1
,,,,,,,,64.92276987944,319,64.92276987944,3,65.26704523741,4,66.145033851493,1,66.245033851493,1.32226397205299983,66.245033851493,1
,,,,,,,,65.732739247201,320,65.732739247201,1,65.832839247201,2,66.345033851493,1,66.445033851493,0.712294604291999973,66.445033851493,1
,,,,,,,,65.971826960457,321,65.971826960457,1,66.071926960457,2,66.545033851493,1,66.645033851493,0.673206891035999841,66.645033851493,1
,,,,,,,,66.065281473739,322,66.065281473739,1,66.171926960457,2,66.745033851493,1,66.845033851493,0.779752377753999856,66.845033851493,1
,,,,,,,,66.186141288109,323,66.186141288109,1,66.286241288109,3,66.945033851493,1,67.045033851493,0.858892563383999883,67.045033851493,1
,,,,,,,,66.295112713738,324,66.295112713738,1,66.395212713738,3,67.145033851493,1,67.245033851493,0.949921137754999863,67.245033851493,1
,,,,,,,,66.5511795545,325,66.5511795545,1,66.6512795545,3,67.345033851493,1,67.445033851493,0.893854296992999892,67.445033851493,1
,,,,,,,,66.561562064937,326,66.561562064937,1,66.7512795545,3,67.545033851493,1,67.645033851493,1.083471786555999735,67.645033851493,1
,,,,,,,,66.964116612178,327,66.964116612178,1,67.064216612178,3,67.745033851493,1,67.845033851493,0.880917239314999985,67.845033851493,1
,,,,,,,,67.055098981136,328,67.055098981136,1,67.164216612178,3,67.945033851493,1,68.045033851493,0.989934870356999891,68.045033851493,1
,,,,,,,,67.797091099517,329,67.797091099517,1,67.897191099517,1,68.145033851493,1,68.245033851493,0.447942751975999973,68.245033851493,1
,,,,,,,,67.800444652715,330,67.800444652715,1,67.997191099517,1,68.345033851493,1,68.445033851493,0.644589198777999914,68.445033851493,1
,,,,,,,,68.187760100213,331,68.187760100213,1,68.287860100213,1,68.545033851493,1,68.645033851493,0.457273751279999915,68.645033851493,1
,,,,,,,,68.240225962046,332,68.240225962046,1,68.387860100213,1,68.745033851493,1,68.845033851493,0.604807889446999921,68.845033851493,1
,,,,,,,,68.24258260843,333,68.24258260843,2,68.487860100213,2,68.945033851493,1,69.045033851493,0.802451243062999972,69.045033851493,1
,,,,,,,,68.532141424828,334,68.532141424828,1,68.632241424828,2,69.145033851493,1,69.245033851493,0.712892426664999853,69.245033851493,1
,,,,,,,,68.621391988932,335,68.621391988932,1,68.732241424828,3,69.345033851493,1,69.445033851493,0.823641862561000023,69.445033851493,1
,,,,,,,,69.198314339352,336,69.198314339352,1,69.298414339352,1,69.545033851493,1,69.645033851493,0.446719512140999917,69.645033851493,1
,,,,,,,,69.460174012157,337,69.460174012157,1,69.560274012157,1,69.760374012157,1,69.860374012157,0.4002,69.860374012157,1
,,,,,,,,69.737432282561,338,69.737432282561,1,69.837532282561,1,70.037632282561,1,70.137632282561,0.4002,70.137632282561,1
,,,,,,,,69.775091277605,339,69.775091277605,1,69.937532282561,1,70.237632282561,1,70.337632282561,0.56254100495600001,70.337632282561,1
,,,,,,,,69.858013786137,340,69.858013786137,1,70.037532282561,1,70.437632282561,1,70.537632282561,0.679618496423999959,70.537632282561,1
,,,,,,,,70.005240006134,341,70.005240006134,1,70.137532282561,2,70.637632282561,1,70.737632282561,0.732392276426999886,70.737632282561,1
,,,,,,,,70.139732109501,342,70.139732109501,1,70.239832109501,2,70.837632282561,1,70.937632282561,0.797900173059999936,70.937632282561,1
,,,,,,,,70.150906120079,343,70.150906120079,1,70.339832109501,3,71.037632282561,1,71.137632282561,0.986726162481999843,71.137632282561,1
,,,,,,,,70.233701904614,344,70.233701904614,2,70.439832109501,3,71.237632282561,1,71.337632282561,1.103930377946999992,71.337632282561,1
,,,,,,,,70.278329746234,345,70.278329746234,2,70.539832109501,4,71.437632282561,1,71.537632282561,1.25930253632700006,71.537632282561,1
,,,,,,,,70.317895647726,346,70.317895647726,3,70.639832109501,4,71.637632282561,1,71.737632282561,1.419736634835000001,71.737632282561,1
,,,,,,,,70.32163474181,347,70.32163474181,4,70.739832109501,5,71.837632282561,1,71.937632282561,1.615997540751000097,71.937632282561,1
,,,,,,,,70.359138532051,348,70.359138532051,4,70.839832109501,5,72.037632282561,1,72.137632282561,1.778493750510000018,72.137632282561,1
,,,,,,,,70.674821076472,349,70.674821076472,2,70.939832109501,6,72.237632282561,1,72.337632282561,1.662811206088999675,72.337632282561,1
,,,,,,,,70.799340545268,350,70.799340545268,2,71.039832109501,6,72.437632282561,1,72.537632282561,1.738291737292999785,72.537632282561,1
,,,,,,,,70.850041686297,351,70.850041686297,2,71.139832109501,7,72.637632282561,1,72.737632282561,1.887590596263999822,72.737632282561,1
,,,,,,,,71.265247898386,352,71.265247898386,1,71.365347898386,7,72.837632282561,1,72.937632282561,1.672384384174999897,72.937632282561,1
,,,,,,,,71.349979318657,353,71.349979318657,1,71.465347898386,7,73.037632282561,1,73.137632282561,1.787652963903999738,73.137632282561,1
,,,,,,,,71.926888176338,354,71.926888176338,1,72.026988176338,6,73.237632282561,1,73.337632282561,1.410744106222999943,73.337632282561,1
,,,,,,,,72.453331948848,355,72.453331948848,1,72.553431948848,4,73.437632282561,1,73.537632282561,1.084300333712999715,73.537632282561,1
,,,,,,,,72.640759692393,356,72.640759692393,1,72.740859692393,4,73.637632282561,1,73.737632282561,1.09687259016800009,73.737632282561,1
,,,,,,,,72.884519053062,357,72.884519053062,1,72.984619053062,4,73.837632282561,1,73.937632282561,1.053113229498999988,73.937632282561,1
,,,,,,,,73.066111858527,358,73.066111858527,1,73.166211858527,4,74.037632282561,1,74.137632282561,1.071520424033999935,74.137632282561,1
,,,,,,,,73.072583219456,359,73.072583219456,1,73.266211858527,4,74.237632282561,1,74.337632282561,1.265049063104999756,74.337632282561,1
,,,,,,,,73.378749464709,360,73.378749464709,1,73.478849464709,4,74.437632282561,1,74.537632282561,1.158882817852000083,74.537632282561,1
,,,,,,,,73.414740933019,361,73.414740933019,1,73.578849464709,5,74.637632282561,1,74.737632282561,1.322891349542000045,74.737632282561,1
,,,,,,,,73.553380886927,362,73.553380886927,1,73.678849464709,5,74.837632282561,1,74.937632282561,1.384251395633999675,74.937632282561,1
,,,,,,,,73.747677318546,363,73.747677318546,1,73.847777318546,5,75.037632282561,1,75.137632282561,1.389954964014999733,75.137632282561,1
,,,,,,,,73.758013899705,364,73.758013899705,1,73.947777318546,6,75.237632282561,1,75.337632282561,1.579618382855999751,75.337632282561,1
,,,,,,,,73.930198627041,365,73.930198627041,1,74.047777318546,6,75.437632282561,1,75.537632282561,1.607433655519999941,75.537632282561,1
,,,,,,,,74.170392808349,366,74.170392808349,1,74.270492808349,6,75.637632282561,1,75.737632282561,1.567239474211999708,75.737632282561,1
,,,,,,,,74.224726422417,367,74.224726422417,1,74.370492808349,7,75.837632282561,1,75.937632282561,1.712905860143999696,75.937632282561,1
,,,,,,,,75.200553000016,368,75.200553000016,1,75.300653000016,3,76.037632282561,1,76.137632282561,0.937079282544999832,76.137632282561,1
,,,,,,,,75.744822651199,369,75.744822651199,1,75.844922651199,1,76.237632282561,1,76.337632282561,0.592809631361999931,76.337632282561,1
,,,,,,,,75.807016212193,370,75.807016212193,1,75.944922651199,2,76.437632282561,1,76.537632282561,0.730616070368000021,76.537632282561,1
,,,,,,,,75.997382153701,371,75.997382153701,1,76.097482153701,2,76.637632282561,1,76.737632282561,0.740250128859999853,76.737632282561,1
,,,,,,,,76.224701452752,372,76.224701452752,1,76.324801452752,2,76.837632282561,1,76.937632282561,0.712930829809000018,76.937632282561,1
,,,,,,,,76.378117383666,373,76.378117383666,1,76.478217383666,2,77.037632282561,1,77.137632282561,0.759514898895000009,77.137632282561,1
,,,,,,,,76.777551777164,374,76.777551777164,1,76.877651777164,1,77.237632282561,1,77.337632282561,0.560080505396999936,77.337632282561,1
,,,,,,,,76.955827492546,375,76.955827492546,1,77.055927492546,1,77.437632282561,1,77.537632282561,0.581804790014999847,77.537632282561,1
,,,,,,,,77.233762905301,376,77.233762905301,1,77.333862905301,1,77.637632282561,1,77.737632282561,0.503869377260000027,77.737632282561,1
,,,,,,,,77.495719979573,377,77.495719979573,1,77.595819979573,1,77.837632282561,1,77.937632282561,0.441912302987999992,77.937632282561,1
,,,,,,,,78.163306846344,378,78.163306846344,1,78.263406846344,1,78.463506846344,1,78.563506846344,0.4002,78.563506846344,1
,,,,,,,,78.238084145525,379,78.238084145525,1,78.363406846344,1,78.663506846344,1,78.763506846344,0.525422700818999997,78.763506846344,1
,,,,,,,,78.399680156205,380,78.399680156205,1,78.499780156205,1,78.863506846344,1,78.963506846344,0.563826690138999883,78.963506846344,1
,,,,,,,,78.501253180742,381,78.501253180742,1,78.601353180742,2,79.063506846344,1,79.163506846344,0.662253665601999939,79.163506846344,1
,,,,,,,,78.549003755312,382,78.549003755312,1,78.701353180742,2,79.263506846344,1,79.363506846344,0.814503091031999912,79.363506846344,1
