PacketDropQueue Network.nodeTx.TrTx (#0 - General-0-20230516-06:40:48-13747),,PacketDropQueue Network.queue_0 (#0 - General-0-20230516-06:40:48-13747),,PacketDropQueue Network.queue_1 (#0 - General-0-20230516-06:40:48-13747),,PacketDropQueue Network.nodeRx.TrRx (#0 - General-0-20230516-06:40:48-13747),,PacketGen Network.nodeTx.gen (#0 - General-0-20230516-06:40:48-13747),,BufferSizeQueue Network.nodeTx.TrTx (#0 - General-0-20230516-06:40:48-13747),,BufferSizeQueue Network.queue_0 (#0 - General-0-20230516-06:40:48-13747),,BufferSizeQueue Network.nodeRx.TrRx (#0 - General-0-20230516-06:40:48-13747),,Delay Network.nodeRx.sink (#0 - General-0-20230516-06:40:48-13747),,PacketUsed Network.nodeRx.sink (#0 - General-0-20230516-06:40:48-13747),,BufferSizeQueue Network.queue_1 (#0 - General-0-20230516-06:40:48-13747),
,,,,,,,,3.184542776924,29,3.184542776924,1,3.377274241377,1,3.477374241377,13,6.079787450457,2.895244673532999952,6.079787450457,1,,
,,,,,,,,3.225700576548,30,3.225700576548,2,3.477274241377,1,3.577374241377,13,6.279787450457,3.054086873909000125,6.279787450457,1,,
,,,,,,,,3.23481667916,31,3.23481667916,3,3.577274241377,1,3.677374241377,14,6.479787450457,3.244970771296999942,6.479787450457,1,,
,,,,,,,,3.339277929991,32,3.339277929991,3,3.677274241377,1,3.777374241377,14,6.679787450457,3.340509520466000015,6.679787450457,1,,
,,,,,,,,3.341320488831,33,3.341320488831,4,3.777274241377,1,3.877374241377,15,6.879787450457,3.538466961625999817,6.879787450457,1,,
,,,,,,,,3.387245302557,34,3.387245302557,4,3.877274241377,1,3.977374241377,15,7.079787450457,3.69254214789999933,7.079787450457,1,,
,,,,,,,,3.565994068901,35,3.565994068901,4,3.977274241377,1,4.077374241377,16,7.279787450457,3.713793381556000017,7.279787450457,1,,
,,,,,,,,3.881011061769,36,3.881011061769,1,4.077274241377,1,4.177374241377,16,7.479787450457,3.59877638868799997,7.479787450457,1,,
,,,,,,,,4.031589487633,37,4.031589487633,1,4.177274241377,1,4.277374241377,17,7.679787450457,3.648197962823999757,7.679787450457,1,,
,,,,,,,,4.046712572999,38,4.046712572999,2,4.277274241377,1,4.377374241377,17,7.879787450457,3.833074877457999452,7.879787450457,1,,
,,,,,,,,4.250743998793,39,4.250743998793,1,4.377274241377,1,4.477374241377,18,8.079787450457,3.82904345166399994,8.079787450457,1,,
,,,,,,,,4.454833220384,40,4.454833220384,1,4.554933220384,1,4.655033220384,18,8.279787450457,3.824954230072999707,8.279787450457,1,,
,,,,,,,,4.839355407298,41,4.839355407298,1,4.939455407298,1,5.039555407298,17,8.479787450457,3.640432043158999577,8.479787450457,1,,
,,,,,,,,4.903526324566,42,4.903526324566,1,5.039455407298,1,5.139555407298,17,8.679787450457,3.776261125890999695,8.679787450457,1,,
,,,,,,,,5.064050280272,43,5.064050280272,1,5.164150280272,1,5.264250280272,18,8.879787450457,3.815737170184999787,8.879787450457,1,,
,,,,,,,,5.225450487761,44,5.225450487761,1,5.325550487761,1,5.425650487761,18,9.079787450457,3.85433696269599933,9.079787450457,1,,
,,,,,,,,5.287343433724,45,5.287343433724,1,5.425550487761,1,5.525650487761,18,9.279787450457,3.99244401673299974,9.279787450457,1,,
,,,,,,,,5.360839875843,46,5.360839875843,1,5.525550487761,1,5.625650487761,19,9.479787450457,4.118947574613999392,9.479787450457,1,,
,,,,,,,,5.512493473242,47,5.512493473242,1,5.625550487761,1,5.725650487761,19,9.679787450457,4.16729397721499949,9.679787450457,1,,
,,,,,,,,5.626087367413,48,5.626087367413,1,5.726187367413,1,5.826287367413,20,9.879787450457,4.253700083044000352,9.879787450457,1,,
,,,,,,,,5.638674808357,49,5.638674808357,1,5.826187367413,1,5.926287367413,20,10.079787450457,4.441112642100000207,10.079787450457,1,,
,,,,,,,,5.766197578579,50,5.766197578579,1,5.926187367413,1,6.026287367413,21,10.279787450457,4.51358987187799875,10.279787450457,1,,
,,,,,,,,5.868340766014,51,5.868340766014,1,6.026187367413,1,6.126287367413,21,10.479787450457,4.61144668444299908,10.479787450457,1,,
,,,,,,,,5.955572885518,52,5.955572885518,1,6.126187367413,1,6.226287367413,22,10.679787450457,4.72421456493900036,10.679787450457,1,,
,,,,,,,,5.971045853568,53,5.971045853568,2,6.226187367413,1,6.326287367413,22,10.879787450457,4.90874159688899956,10.879787450457,1,,
,,,,,,,,6.048129319415,54,6.048129319415,2,6.326187367413,1,6.426287367413,23,11.079787450457,5.03165813104199875,11.079787450457,1,,
,,,,,,,,6.337571367214,55,6.337571367214,1,6.437671367214,1,6.537771367214,23,11.279787450457,4.942216083243000195,11.279787450457,1,,
,,,,,,,,6.479707835223,56,6.479707835223,1,6.579807835223,1,6.679907835223,23,11.479787450457,5.000079615234000105,11.479787450457,1,,
,,,,,,,,6.553490564399,57,6.553490564399,1,6.679807835223,1,6.779907835223,24,11.679787450457,5.126296886058000255,11.679787450457,1,,
,,,,,,,,6.564685180462,58,6.564685180462,2,6.779807835223,1,6.879907835223,24,11.879787450457,5.315102269995000105,11.879787450457,1,,
,,,,,,,,6.618241752485,59,6.618241752485,2,6.879807835223,1,6.979907835223,25,12.079787450457,5.46154569797199938,12.079787450457,1,,
,,,,,,,,6.682411222688,60,6.682411222688,2,6.979807835223,1,7.079907835223,25,12.279787450457,5.597376227768998865,12.279787450457,1,,
,,,,,,,,6.713139257903,61,6.713139257903,3,7.079807835223,1,7.179907835223,26,12.479787450457,5.76664819255399938,12.479787450457,1,,
,,,,,,,,6.733759586106,62,6.733759586106,4,7.179807835223,1,7.279907835223,26,12.679787450457,5.946027864350998705,12.679787450457,1,,
,,,,,,,,6.882585068681,63,6.882585068681,3,7.279807835223,1,7.379907835223,27,12.879787450457,5.997202381775998935,12.879787450457,1,,
,,,,,,,,7.016114087143,64,7.016114087143,3,7.379807835223,1,7.479907835223,27,13.079787450457,6.06367336331399895,13.079787450457,1,,
,,,,,,,,7.077022329461,65,7.077022329461,4,7.479807835223,1,7.579907835223,28,13.279787450457,6.20276512099600016,13.279787450457,1,,
,,,,,,,,7.101427178535,66,7.101427178535,4,7.579807835223,1,7.679907835223,28,13.479787450457,6.378360271922000255,13.479787450457,1,,
,,,,,,,,7.185460649096,67,7.185460649096,4,7.679807835223,1,7.779907835223,29,13.679787450457,6.4943268013609998,13.679787450457,1,,
,,,,,,,,7.199988451825,68,7.199988451825,5,7.779807835223,1,7.879907835223,29,13.879787450457,6.67979899863200008,13.879787450457,1,,
,,,,,,,,7.201885308745,69,7.201885308745,6,7.879807835223,1,7.979907835223,30,14.079787450457,6.87790214171199918,14.079787450457,1,,
,,,,,,,,7.241062389813,70,7.241062389813,7,7.979807835223,1,8.079907835223,30,14.279787450457,7.038725060643999475,14.279787450457,1,,
,,,,,,,,7.33720048372,71,7.33720048372,7,8.079807835223,1,8.179907835223,31,14.479787450457,7.142586966736999415,14.479787450457,1,,
,,,,,,,,7.353414132665,72,7.353414132665,8,8.179807835223,1,8.279907835223,31,14.679787450457,7.326373317791999155,14.679787450457,1,,
,,,,,,,,7.448113800382,73,7.448113800382,8,8.279807835223,1,8.379907835223,32,14.879787450457,7.431673650075,14.879787450457,1,,
,,,,,,,,7.473257993589,74,7.473257993589,9,8.379807835223,1,8.479907835223,32,15.079787450457,7.606529456867999485,15.079787450457,1,,
,,,,,,,,7.569212791326,75,7.569212791326,9,8.479807835223,1,8.579907835223,33,15.279787450457,7.710574659130999785,15.279787450457,1,,
,,,,,,,,7.618068496257,76,7.618068496257,9,8.579807835223,1,8.679907835223,33,15.479787450457,7.861718954199998735,15.479787450457,1,,
,,,,,,,,7.905859998385,77,7.905859998385,7,8.679807835223,1,8.779907835223,34,15.679787450457,7.773927452071999825,15.679787450457,1,,
,,,,,,,,8.138751335806,78,8.138751335806,6,8.779807835223,1,8.879907835223,34,15.879787450457,7.741036114650999135,15.879787450457,1,,
,,,,,,,,8.253265231276,79,8.253265231276,6,8.879807835223,1,8.979907835223,35,16.079787450457,7.82652221918099929,16.079787450457,1,,
,,,,,,,,8.313039838958,80,8.313039838958,6,8.979807835223,1,9.079907835223,35,16.279787450457,7.966747611498998755,16.279787450457,1,,
,,,,,,,,8.357591688463,81,8.357591688463,7,9.079807835223,1,9.179907835223,36,16.479787450457,8.122195761993999925,16.479787450457,1,,
,,,,,,,,8.452541146813,82,8.452541146813,7,9.179807835223,1,9.279907835223,36,16.679787450457,8.227246303643997965,16.679787450457,1,,
,,,,,,,,8.509994387487,83,8.509994387487,7,9.279807835223,1,9.379907835223,37,16.879787450457,8.36979306297000033,16.879787450457,1,,
,,,,,,,,8.742629493656,84,8.742629493656,6,9.379807835223,1,9.479907835223,37,17.079787450457,8.33715795680100055,17.079787450457,1,,
,,,,,,,,8.862240273602,85,8.862240273602,6,9.479807835223,1,9.579907835223,38,17.279787450457,8.417547176854998955,17.279787450457,1,,
,,,,,,,,8.87269639618,86,8.87269639618,7,9.579807835223,1,9.679907835223,38,17.479787450457,8.60709105427699935,17.479787450457,1,,
,,,,,,,,8.878907925227,87,8.878907925227,8,9.679807835223,1,9.779907835223,39,17.679787450457,8.800879525229998235,17.679787450457,1,,
,,,,,,,,9.228929293672,88,9.228929293672,5,9.779807835223,1,9.879907835223,39,17.879787450457,8.650858156784998655,17.879787450457,1,,
,,,,,,,,9.338820540427,89,9.338820540427,5,9.879807835223,1,9.979907835223,40,18.079787450457,8.740966910030000005,18.079787450457,1,,
,,,,,,,,9.444703953576,90,9.444703953576,5,9.979807835223,1,10.079907835223,40,18.279787450457,8.835083496880997675,18.279787450457,1,,
,,,,,,,,9.555763698145,91,9.555763698145,5,10.079807835223,1,10.179907835223,41,18.479787450457,8.92402375231199936,18.479787450457,1,,
,,,,,,,,9.574506304747,92,9.574506304747,6,10.179807835223,1,10.279907835223,41,18.679787450457,9.105281145709998415,18.679787450457,1,,
,,,,,,,,9.598126975355,93,9.598126975355,6,10.279807835223,1,10.379907835223,42,18.879787450457,9.28166047510200085,18.879787450457,1,,
,,,,,,,,9.642467378217,94,9.642467378217,7,10.379807835223,1,10.479907835223,42,19.079787450457,9.43732007223999853,19.079787450457,1,,
,,,,,,,,9.65627024706,95,9.65627024706,8,10.479807835223,1,10.579907835223,43,19.279787450457,9.62351720339700019,19.279787450457,1,,
,,,,,,,,9.795174516039,96,9.795174516039,7,10.579807835223,1,10.679907835223,43,19.479787450457,9.68461293441799848,19.479787450457,1,,
,,,,,,,,9.833070712467,97,9.833070712467,8,10.679807835223,1,10.779907835223,44,19.679787450457,9.84671673799000042,19.679787450457,1,,
,,,,,,,,9.926676868444,98,9.926676868444,8,10.779807835223,1,10.879907835223,44,19.879787450457,9.9531105820130001,19.879787450457,1,,
,,,,,,,,9.971887074466,99,9.971887074466,9,10.879807835223,1,10.979907835223,45,20.079787450457,10.10790037599100085,20.079787450457,1,,
,,,,,,,,10.011198330196,100,10.011198330196,9,10.979807835223,1,11.079907835223,45,20.279787450457,10.26858912026099797,20.279787450457,1,,
,,,,,,,,10.095641109549,101,10.095641109549,9,11.079807835223,1,11.179907835223,46,20.479787450457,10.38414634090799988,20.479787450457,1,,
,,,,,,,,10.09955942519,102,10.09955942519,10,11.179807835223,1,11.279907835223,46,20.679787450457,10.58022802526699731,20.679787450457,1,,
,,,,,,,,10.157291856271,103,10.157291856271,11,11.279807835223,1,11.379907835223,47,20.879787450457,10.72249559418600025,20.879787450457,1,,
,,,,,,,,10.257878956788,104,10.257878956788,11,11.379807835223,1,11.479907835223,47,21.079787450457,10.8219084936689995,21.079787450457,1,,
,,,,,,,,10.703328641406,105,10.703328641406,7,11.479807835223,1,11.579907835223,48,21.279787450457,10.57645880905099741,21.279787450457,1,,
,,,,,,,,11.022623305611,106,11.022623305611,5,11.579807835223,1,11.679907835223,48,21.479787450457,10.4571641448460006,21.479787450457,1,,
,,,,,,,,11.033386816427,107,11.033386816427,6,11.679807835223,1,11.779907835223,49,21.679787450457,10.6464006340299981,21.679787450457,1,,
,,,,,,,,11.139169457762,108,11.139169457762,6,11.779807835223,1,11.879907835223,49,21.879787450457,10.74061799269500023,21.879787450457,1,,
,,,,,,,,11.16259960964,109,11.16259960964,7,11.879807835223,1,11.979907835223,50,22.079787450457,10.91718784081700019,22.079787450457,1,,
,,,,,,,,11.263401534182,110,11.263401534182,7,11.979807835223,1,12.079907835223,50,22.279787450457,11.0163859162749986,22.279787450457,1,,
,,,,,,,,11.280992888725,111,11.280992888725,7,12.079807835223,1,12.179907835223,51,22.479787450457,11.19879456173200079,22.479787450457,1,,
,,,,,,,,11.817002923749,112,11.817002923749,3,12.179807835223,1,12.279907835223,51,22.679787450457,10.86278452670799762,22.679787450457,1,,
,,,,,,,,11.922877195258,113,11.922877195258,3,12.279807835223,1,12.379907835223,52,22.879787450457,10.95691025519899848,22.879787450457,1,,
,,,,,,,,12.010068780621,114,12.010068780621,3,12.379807835223,1,12.479907835223,52,23.079787450457,11.0697186698359999,23.079787450457,1,,
,,,,,,,,12.039276833948,115,12.039276833948,4,12.479807835223,1,12.579907835223,53,23.279787450457,11.24051061650899891,23.279787450457,1,,
,,,,,,,,12.092783301656,116,12.092783301656,4,12.579807835223,1,12.679907835223,53,23.479787450457,11.38700414880099738,23.479787450457,1,,
,,,,,,,,12.155577459755,117,12.155577459755,5,12.679807835223,1,12.779907835223,54,23.679787450457,11.52420999070199765,23.679787450457,1,,
,,,,,,,,12.219955559915,118,12.219955559915,5,12.779807835223,1,12.879907835223,54,23.879787450457,11.65983189054199795,23.879787450457,1,,
,,,,,,,,12.247983260763,119,12.247983260763,6,12.879807835223,1,12.979907835223,55,24.079787450457,11.83180418969399733,24.079787450457,1,,
,,,,,,,,12.34566966817,120,12.34566966817,6,12.979807835223,1,13.079907835223,55,24.279787450457,11.93411778228700008,24.279787450457,1,,
,,,,,,,,12.362982413785,121,12.362982413785,7,13.079807835223,1,13.179907835223,56,24.479787450457,12.1168050366719981,24.479787450457,1,,
,,,,,,,,12.404232536777,122,12.404232536777,7,13.179807835223,1,13.279907835223,56,24.679787450457,12.27555491368000057,24.679787450457,1,,
,,,,,,,,12.415928077756,123,12.415928077756,8,13.279807835223,1,13.379907835223,57,24.879787450457,12.46385937270099825,24.879787450457,1,,
,,,,,,,,12.528244907909,124,12.528244907909,8,13.379807835223,1,13.479907835223,57,25.079787450457,12.55154254254799888,25.079787450457,1,,
,,,,,,,,12.635052127624,125,12.635052127624,8,13.479807835223,1,13.579907835223,58,25.279787450457,12.64473532283300011,25.279787450457,1,,
,,,,,,,,12.673207711961,126,12.673207711961,9,13.579807835223,1,13.679907835223,58,25.479787450457,12.80657973849599781,25.479787450457,1,,
,,,,,,,,12.688078938886,127,12.688078938886,9,13.679807835223,1,13.779907835223,59,25.679787450457,12.99170851157099798,25.679787450457,1,,
,,,,,,,,12.838742472213,128,12.838742472213,9,13.779807835223,1,13.879907835223,59,25.879787450457,13.04104497824399893,25.879787450457,1,,
,,,,,,,,12.860630531864,129,12.860630531864,10,13.879807835223,1,13.979907835223,60,26.079787450457,13.21915691859300063,26.079787450457,1,,
,,,,,,,,13.159349521049,130,13.159349521049,8,13.979807835223,1,14.079907835223,60,26.279787450457,13.12043792940799841,26.279787450457,1,,
,,,,,,,,13.205350916823,131,13.205350916823,8,14.079807835223,1,14.179907835223,61,26.479787450457,13.27443653363399885,26.479787450457,1,,
,,,,,,,,13.313977854911,132,13.313977854911,8,14.179807835223,1,14.279907835223,61,26.679787450457,13.36580959554600051,26.679787450457,1,,
,,,,,,,,13.486011020683,133,13.486011020683,7,14.279807835223,1,14.379907835223,62,26.879787450457,13.39377642977400025,26.879787450457,1,,
,,,,,,,,13.487377478526,134,13.487377478526,8,14.379807835223,1,14.479907835223,62,27.079787450457,13.59240997193099781,27.079787450457,1,,
,,,,,,,,13.497591966678,135,13.497591966678,9,14.479807835223,1,14.579907835223,63,27.279787450457,13.78219548377899878,27.279787450457,1,,
,,,,,,,,13.595102160094,136,13.595102160094,9,14.579807835223,1,14.679907835223,63,27.479787450457,13.88468529036299863,27.479787450457,1,,
,,,,,,,,13.777084052022,137,13.777084052022,9,14.679807835223,1,14.779907835223,64,27.679787450457,13.90270339843499762,27.679787450457,1,,
,,,,,,,,13.889065488597,138,13.889065488597,8,14.779807835223,1,14.879907835223,64,27.879787450457,13.9907219618600002,27.879787450457,1,,
,,,,,,,,13.899168966128,139,13.899168966128,9,14.879807835223,1,14.979907835223,65,28.079787450457,14.18061848432899902,28.079787450457,1,,
,,,,,,,,14.256527803362,140,14.256527803362,7,14.979807835223,1,15.079907835223,65,28.279787450457,14.02325964709499922,28.279787450457,1,,
,,,,,,,,14.63143094932,141,14.63143094932,4,15.079807835223,1,15.179907835223,66,28.479787450457,13.84835650113699751,28.479787450457,1,,
,,,,,,,,14.841963079399,142,14.841963079399,3,15.179807835223,1,15.279907835223,66,28.679787450457,13.83782437105799795,28.679787450457,1,,
,,,,,,,,14.905196739039,143,14.905196739039,3,15.279807835223,1,15.379907835223,67,28.879787450457,13.97459071141799918,28.879787450457,1,,
,,,,,,,,14.976455098372,144,14.976455098372,4,15.379807835223,1,15.479907835223,67,29.079787450457,14.10333235208499751,29.079787450457,1,,
,,,,,,,,15.352647826822,145,15.352647826822,1,15.479807835223,1,15.579907835223,68,29.279787450457,13.92713962363499996,29.279787450457,1,,
,,,,,,,,15.358380519464,146,15.358380519464,2,15.579807835223,1,15.679907835223,68,29.479787450457,14.12140693099300031,29.479787450457,1,,
,,,,,,,,15.451228369154,147,15.451228369154,2,15.679807835223,1,15.779907835223,69,29.679787450457,14.22855908130300043,29.679787450457,1,,
,,,,,,,,15.511223057818,148,15.511223057818,2,15.779807835223,1,15.879907835223,69,29.879787450457,14.36856439263899781,29.879787450457,1,,
,,,,,,,,15.645647585033,149,15.645647585033,2,15.879807835223,1,15.979907835223,70,30.079787450457,14.43413986542399733,30.079787450457,1,,
,,,,,,,,15.647666597848,150,15.647666597848,3,15.979807835223,1,16.079907835223,70,30.279787450457,14.63212085260899891,30.279787450457,1,,
,,,,,,,,15.651664227754,151,15.651664227754,4,16.079807835223,1,16.179907835223,71,30.479787450457,14.82812322270299882,30.479787450457,1,,
,,,,,,,,15.709952066641,152,15.709952066641,4,16.179807835223,1,16.279907835223,71,30.679787450457,14.96983538381599737,30.679787450457,1,,
,,,,,,,,15.743193090737,153,15.743193090737,5,16.279807835223,1,16.379907835223,72,30.879787450457,15.13659435972000006,30.879787450457,1,,
,,,,,,,,16.132350103022,154,16.132350103022,2,16.379807835223,1,16.479907835223,72,31.079787450457,14.94743734743499878,31.079787450457,1,,
,,,,,,,,16.145155779553,155,16.145155779553,3,16.479807835223,1,16.579907835223,73,31.279787450457,15.13463167090399956,31.279787450457,1,,
,,,,,,,,16.189697725745,156,16.189697725745,3,16.579807835223,1,16.679907835223,73,31.479787450457,15.2900897247120006,31.479787450457,1,,
,,,,,,,,16.224815334683,157,16.224815334683,4,16.679807835223,1,16.779907835223,74,31.679787450457,15.45497211577399803,31.679787450457,1,,
,,,,,,,,16.290379963119,158,16.290379963119,4,16.779807835223,1,16.879907835223,74,31.879787450457,15.58940748733800057,31.879787450457,1,,
,,,,,,,,16.303018826762,159,16.303018826762,5,16.879807835223,1,16.979907835223,75,32.079787450457,15.77676862369499837,32.079787450457,1,,
,,,,,,,,16.419706179417,160,16.419706179417,5,16.979807835223,1,17.079907835223,75,32.279787450457,15.86008127103999847,32.279787450457,1,,
,,,,,,,,16.457976274303,161,16.457976274303,6,17.079807835223,1,17.179907835223,76,32.479787450457,16.02181117615399578,32.479787450457,1,,
,,,,,,,,16.670399994003,162,16.670399994003,5,17.179807835223,1,17.279907835223,76,32.679787450457,16.00938745645400012,32.679787450457,1,,
,,,,,,,,16.723888431579,163,16.723888431579,5,17.279807835223,1,17.379907835223,77,32.879787450457,16.15589901887799578,32.879787450457,1,,
,,,,,,,,16.974279609888,164,16.974279609888,4,17.379807835223,1,17.479907835223,77,33.079787450457,16.10550784056899678,33.079787450457,1,,
,,,,,,,,16.980909350036,165,16.980909350036,4,17.479807835223,1,17.579907835223,78,33.279787450457,16.29887810042099965,33.279787450457,1,,
,,,,,,,,17.005348894844,166,17.005348894844,5,17.579807835223,1,17.679907835223,78,33.479787450457,16.47443855561299835,33.479787450457,1,,
,,,,,,,,17.123267847551,167,17.123267847551,5,17.679807835223,1,17.779907835223,79,33.679787450457,16.55651960290600038,33.679787450457,1,,
,,,,,,,,17.206552199158,168,17.206552199158,5,17.779807835223,1,17.879907835223,79,33.879787450457,16.67323525129899757,33.879787450457,1,,
,,,,,,,,17.290161952355,169,17.290161952355,5,17.879807835223,1,17.979907835223,80,34.079787450457,16.78962549810199785,34.079787450457,1,,
,,,,,,,,17.490486004606,170,17.490486004606,4,17.979807835223,1,18.079907835223,80,34.279787450457,16.7893014458509952,34.279787450457,1,,
,,,,,,,,17.521327488616,171,17.521327488616,5,18.079807835223,1,18.179907835223,81,34.479787450457,16.95845996184100096,34.479787450457,1,,
,,,,,,,,17.592452282338,172,17.592452282338,5,18.179807835223,1,18.279907835223,81,34.679787450457,17.08733516811899726,34.679787450457,1,,
,,,,,,,,17.666528177383,173,17.666528177383,6,18.279807835223,1,18.379907835223,82,34.879787450457,17.21325927307400141,34.879787450457,1,,
,,,,,,,,17.915086413081,174,17.915086413081,4,18.379807835223,1,18.479907835223,82,35.079787450457,17.16470103737599825,35.079787450457,1,,
,,,,,,,,17.924951443923,175,17.924951443923,5,18.479807835223,1,18.579907835223,83,35.279787450457,17.35483600653400053,35.279787450457,1,,
,,,,,,,,18.178981894719,176,18.178981894719,4,18.579807835223,1,18.679907835223,83,35.479787450457,17.30080555573799465,35.479787450457,1,,
,,,,,,,,18.264771458826,177,18.264771458826,4,18.679807835223,1,18.779907835223,84,35.679787450457,17.41501599163100157,35.679787450457,1,,
,,,,,,,,18.27344850706,178,18.27344850706,5,18.779807835223,1,18.879907835223,84,35.879787450457,17.6063389433969987,35.879787450457,1,,
,,,,,,,,18.538374099928,179,18.538374099928,3,18.879807835223,1,18.979907835223,85,36.079787450457,17.54141335052899812,36.079787450457,1,,
,,,,,,,,18.570908141481,180,18.570908141481,4,18.979807835223,1,19.079907835223,85,36.279787450457,17.70887930897600165,36.279787450457,1,,
,,,,,,,,18.609264162891,181,18.609264162891,4,19.079807835223,1,19.179907835223,86,36.479787450457,17.87052328756600152,36.479787450457,1,,
,,,,,,,,18.610204237957,182,18.610204237957,5,19.179807835223,1,19.279907835223,86,36.679787450457,18.06958321249999946,36.679787450457,1,,
,,,,,,,,18.720288828966,183,18.720288828966,5,19.279807835223,1,19.379907835223,87,36.879787450457,18.15949862149099652,36.879787450457,1,,
,,,,,,,,18.905021594066,184,18.905021594066,4,19.379807835223,1,19.479907835223,87,37.079787450457,18.17476585639099785,37.079787450457,1,,
