PacketDropQueue Network.nodeTx.queue (#0 - General-0-20230516-03:22:13-4329),,PacketDropQueue Network.queue (#0 - General-0-20230516-03:22:13-4329),,PacketDropQueue Network.nodeRx.queue (#0 - General-0-20230516-03:22:13-4329),,PacketGen Network.nodeTx.gen (#0 - General-0-20230516-03:22:13-4329),,BufferSizeQueue Network.nodeTx.queue (#0 - General-0-20230516-03:22:13-4329),,BufferSizeQueue Network.queue (#0 - General-0-20230516-03:22:13-4329),,BufferSizeQueue Network.nodeRx.queue (#0 - General-0-20230516-03:22:13-4329),,Delay Network.nodeRx.sink (#0 - General-0-20230516-03:22:13-4329),,PacketUsed Network.nodeRx.sink (#0 - General-0-20230516-03:22:13-4329),
,,,,,,4.145940771007,1,4.145940771007,1,4.285649121849,1,4.385749121849,1,4.785749121849,0.639808350842000048,4.785749121849,1
,,,,,,4.275830040657,1,4.275830040657,1,4.385649121849,1,4.485749121849,2,4.985749121849,0.709919081191999976,4.985749121849,1
,,,,,,4.589609264182,1,4.589609264182,1,4.689709264182,1,4.789809264182,1,5.185749121849,0.596139857666999836,5.185749121849,1
,,,,,,4.924051504247,1,4.924051504247,1,5.024151504247,1,5.124251504247,1,5.385749121849,0.461697617602000008,5.385749121849,1
,,,,,,5.07458632691,1,5.07458632691,1,5.17468632691,1,5.27478632691,1,5.585749121849,0.511162794938999851,5.585749121849,1
,,,,,,5.205362840354,1,5.205362840354,1,5.305462840354,1,5.405562840354,1,5.785749121849,0.580386281495000041,5.785749121849,1
,,,,,,5.373249410934,1,5.373249410934,1,5.473349410934,1,5.573449410934,2,5.985749121849,0.612499710914999881,5.985749121849,1
,,,,,,5.473023812737,1,5.473023812737,1,5.573349410934,1,5.673449410934,2,6.185749121849,0.712725309112000045,6.185749121849,1
,,,,,,5.992674629907,1,5.992674629907,1,6.092774629907,1,6.192874629907,1,6.392874629907,0.4002,6.392874629907,1
,,,,,,6.354348482762,1,6.354348482762,1,6.454448482762,1,6.554548482762,1,6.754548482762,0.4002,6.754548482762,1
,,,,,,6.369085553855,1,6.369085553855,1,6.554448482762,1,6.654548482762,1,6.954548482762,0.585462928906999911,6.954548482762,1
,,,,,,6.451401153104,1,6.451401153104,2,6.654448482762,1,6.754548482762,1,7.154548482762,0.703147329657999972,7.154548482762,1
,,,,,,6.469633358329,1,6.469633358329,2,6.754448482762,1,6.854548482762,2,7.354548482762,0.884915124433000017,7.354548482762,1
,,,,,,6.678555859991,1,6.678555859991,1,6.854448482762,1,6.954548482762,2,7.554548482762,0.875992622770999981,7.554548482762,1
,,,,,,6.682640977671,1,6.682640977671,2,6.954448482762,1,7.054548482762,3,7.754548482762,1.071907505091000075,7.754548482762,1
,,,,,,6.774490605122,1,6.774490605122,2,7.054448482762,1,7.154548482762,3,7.954548482762,1.180057877639999913,7.954548482762,1
,,,,,,7.13198813781,1,7.13198813781,1,7.23208813781,1,7.33218813781,4,8.154548482762,1.022560344951999763,8.154548482762,1
,,,,,,7.762022123545,1,7.762022123545,1,7.862122123545,1,7.962222123545,1,8.354548482762,0.592526359217000028,8.354548482762,1
,,,,,,8.063178975272,1,8.063178975272,1,8.163278975272,1,8.263378975272,1,8.554548482762,0.491369507489999965,8.554548482762,1
,,,,,,8.093425146005,1,8.093425146005,1,8.263278975272,1,8.363378975272,1,8.754548482762,0.661123336756999966,8.754548482762,1
,,,,,,8.501487997593,1,8.501487997593,1,8.601587997593,1,8.701687997593,1,8.954548482762,0.453060485168999992,8.954548482762,1
,,,,,,8.909666440775,1,8.909666440775,1,9.009766440775,1,9.109866440775,1,9.309866440775,0.4002,9.309866440775,1
,,,,,,9.678710814603,1,9.678710814603,1,9.778810814603,1,9.878910814603,1,10.078910814603,0.4002,10.078910814603,1
,,,,,,9.807052649139,1,9.807052649139,1,9.907152649139,1,10.007252649139,1,10.278910814603,0.471858165463999944,10.278910814603,1
,,,,,,10.128100560551,1,10.128100560551,1,10.228200560551,1,10.328300560551,1,10.528300560551,0.4002,10.528300560551,1
,,,,,,10.45090097553,1,10.45090097553,1,10.55100097553,1,10.65110097553,1,10.85110097553,0.4002,10.85110097553,1
,,,,,,10.574686867455,1,10.574686867455,1,10.674786867455,1,10.774886867455,1,11.05110097553,0.476414108074999951,11.05110097553,1
,,,,,,10.721679751693,1,10.721679751693,1,10.821779751693,1,10.921879751693,1,11.25110097553,0.529421223836999963,11.25110097553,1
,,,,,,11.024986946491,1,11.024986946491,1,11.125086946491,1,11.225186946491,1,11.45110097553,0.426114029038999974,11.45110097553,1
,,,,,,11.252174734833,1,11.252174734833,1,11.352274734833,1,11.452374734833,1,11.652374734833,0.4002,11.652374734833,1
,,,,,,11.277349616721,1,11.277349616721,1,11.452274734833,1,11.552374734833,1,11.852374734833,0.575025118111999853,11.852374734833,1
,,,,,,11.532395157166,1,11.532395157166,1,11.632495157166,1,11.732595157166,1,12.052374734833,0.519979577666999978,12.052374734833,1
,,,,,,11.736681532036,1,11.736681532036,1,11.836781532036,1,11.936881532036,1,12.252374734833,0.515693202797000036,12.252374734833,1
,,,,,,11.911145771044,1,11.911145771044,1,12.011245771044,1,12.111345771044,1,12.452374734833,0.541228963788999981,12.452374734833,1
,,,,,,11.942091707144,1,11.942091707144,1,12.111245771044,1,12.211345771044,2,12.652374734833,0.710283027688999976,12.652374734833,1
,,,,,,12.096258638837,1,12.096258638837,1,12.211245771044,1,12.311345771044,2,12.852374734833,0.756116095996000045,12.852374734833,1
,,,,,,12.675142734434,1,12.675142734434,1,12.775242734434,1,12.875342734434,1,13.075342734434,0.4002,13.075342734434,1
,,,,,,12.959415670453,1,12.959415670453,1,13.059515670453,1,13.159615670453,1,13.359615670453,0.4002,13.359615670453,1
,,,,,,13.106981128804,1,13.106981128804,1,13.207081128804,1,13.307181128804,1,13.559615670453,0.452634541648999964,13.559615670453,1
,,,,,,13.129370360931,1,13.129370360931,1,13.307081128804,1,13.407181128804,1,13.759615670453,0.630245309521999972,13.759615670453,1
,,,,,,13.236483504977,1,13.236483504977,1,13.407081128804,1,13.507181128804,2,13.959615670453,0.723132165475999895,13.959615670453,1
,,,,,,13.364822445383,1,13.364822445383,1,13.507081128804,1,13.607181128804,2,14.159615670453,0.794793225070000048,14.159615670453,1
,,,,,,13.426278515814,1,13.426278515814,1,13.607081128804,1,13.707181128804,3,14.359615670453,0.933337154638999904,14.359615670453,1
,,,,,,13.46751917222,1,13.46751917222,2,13.707081128804,1,13.807181128804,3,14.559615670453,1.092096498232999919,14.559615670453,1
,,,,,,13.76517013737,1,13.76517013737,1,13.86527013737,1,13.96537013737,3,14.759615670453,0.994445533082999985,14.759615670453,1
,,,,,,14.032228174295,1,14.032228174295,1,14.132328174295,1,14.232428174295,3,14.959615670453,0.927387496157999976,14.959615670453,1
,,,,,,14.154044658932,1,14.154044658932,1,14.254144658932,1,14.354244658932,4,15.159615670453,1.005571011520999921,15.159615670453,1
,,,,,,14.202854357079,1,14.202854357079,1,14.354144658932,1,14.454244658932,4,15.359615670453,1.156761313374000005,15.359615670453,1
,,,,,,14.370921298201,1,14.370921298201,1,14.471021298201,1,14.571121298201,4,15.559615670453,1.188694372251999805,15.559615670453,1
,,,,,,14.399976903659,1,14.399976903659,1,14.571021298201,1,14.671121298201,5,15.759615670453,1.359638766793999747,15.759615670453,1
,,,,,,14.403770617499,1,14.403770617499,2,14.671021298201,1,14.771121298201,5,15.959615670453,1.55584505295399999,15.959615670453,1
,,,,,,14.482124779634,1,14.482124779634,2,14.771021298201,1,14.871121298201,6,16.159615670453,1.677490890819000038,16.159615670453,1
,,,,,,14.674400967447,1,14.674400967447,1,14.871021298201,1,14.971121298201,6,16.359615670453,1.68521470300599984,16.359615670453,1
,,,,,,14.706828265336,1,14.706828265336,2,14.971021298201,1,15.071121298201,7,16.559615670453,1.852787405116999678,16.559615670453,1
,,,,,,14.896227600771,1,14.896227600771,1,15.071021298201,1,15.171121298201,7,16.759615670453,1.863388069681999762,16.759615670453,1
,,,,,,14.946515987186,1,14.946515987186,2,15.171021298201,1,15.271121298201,8,16.959615670453,2.013099683266999831,16.959615670453,1
,,,,,,15.13842558266,1,15.13842558266,1,15.271021298201,1,15.371121298201,8,17.159615670453,2.021190087792999351,17.159615670453,1
,,,,,,15.236136992522,1,15.236136992522,1,15.371021298201,1,15.471121298201,9,17.359615670453,2.12347867793099975,17.359615670453,1
,,,,,,15.811719996778,1,15.811719996778,1,15.911819996778,1,16.011919996778,7,17.559615670453,1.747895673674999976,17.559615670453,1
,,,,,,16.277502671621,1,16.277502671621,1,16.377602671621,1,16.477702671621,6,17.759615670453,1.48211299883200009,17.759615670453,1
,,,,,,16.506530462561,1,16.506530462561,1,16.606630462561,1,16.706730462561,6,17.959615670453,1.45308520789199979,17.959615670453,1
,,,,,,16.626079677925,1,16.626079677925,1,16.726179677925,1,16.826279677925,6,18.159615670453,1.533535992527999876,18.159615670453,1
,,,,,,16.715183376935,1,16.715183376935,1,16.826179677925,1,16.926279677925,7,18.359615670453,1.644432293517999791,18.359615670453,1
,,,,,,16.905082293634,1,16.905082293634,1,17.005182293634,1,17.105282293634,7,18.559615670453,1.654533376818999806,18.559615670453,1
,,,,,,17.019988774982,1,17.019988774982,1,17.120088774982,1,17.220188774982,7,18.759615670453,1.739626895470999907,18.759615670453,1
,,,,,,17.485258987321,1,17.485258987321,1,17.585358987321,1,17.685458987321,6,18.959615670453,1.474356683132000071,18.959615670453,1
,,,,,,17.724480547212,1,17.724480547212,1,17.824580547212,1,17.924680547212,6,19.159615670453,1.435135123240999892,19.159615670453,1
,,,,,,17.745392792367,1,17.745392792367,1,17.924580547212,1,18.024680547212,6,19.359615670453,1.614222878085999727,19.359615670453,1
,,,,,,17.75781585046,1,17.75781585046,2,18.024580547212,1,18.124680547212,7,19.559615670453,1.801799819993000087,19.559615670453,1
,,,,,,18.457858587351,1,18.457858587351,1,18.557958587351,1,18.658058587351,5,19.759615670453,1.301757083101999775,19.759615670453,1
,,,,,,18.677641080861,1,18.677641080861,1,18.777741080861,1,18.877841080861,5,19.959615670453,1.281974589592000053,19.959615670453,1
,,,,,,18.889407907159,1,18.889407907159,1,18.989507907159,1,19.089607907159,5,20.159615670453,1.270207763294000083,20.159615670453,1
,,,,,,19.111527396296,1,19.111527396296,1,19.211627396296,1,19.311727396296,5,20.359615670453,1.248088274156999847,20.359615670453,1
,,,,,,19.1490126095,1,19.1490126095,1,19.311627396296,1,19.411727396296,5,20.559615670453,1.410603060953000025,20.559615670453,1
,,,,,,19.196253950717,1,19.196253950717,2,19.411627396296,1,19.511727396296,6,20.759615670453,1.563361719735999682,20.759615670453,1
,,,,,,19.284934756441,1,19.284934756441,2,19.511627396296,1,19.611727396296,6,20.959615670453,1.674680914011999803,20.959615670453,1
,,,,,,19.312540494127,1,19.312540494127,2,19.611627396296,1,19.711727396296,7,21.159615670453,1.847075176325999815,21.159615670453,1
,,,,,,19.590349032085,1,19.590349032085,1,19.711627396296,1,19.811727396296,7,21.359615670453,1.769266638367999791,21.359615670453,1
,,,,,,19.666141424942,1,19.666141424942,1,19.811627396296,1,19.911727396296,8,21.559615670453,1.893474245510999845,21.559615670453,1
,,,,,,19.853353736896,1,19.853353736896,1,19.953453736896,1,20.053553736896,8,21.759615670453,1.906261933556999901,21.759615670453,1
,,,,,,19.943774148941,1,19.943774148941,1,20.053453736896,1,20.153553736896,9,21.959615670453,2.015841521511999791,21.959615670453,1
,,,,,,20.022396660402,1,20.022396660402,1,20.153453736896,1,20.253553736896,9,22.159615670453,2.137219010051000001,22.159615670453,1
,,,,,,20.191282219108,1,20.191282219108,1,20.291382219108,1,20.391482219108,9,22.359615670453,2.168333451345000097,22.359615670453,1
,,,,,,20.199118850391,1,20.199118850391,1,20.391382219108,1,20.491482219108,10,22.559615670453,2.360496820062000002,22.559615670453,1
,,,,,,20.314583712552,1,20.314583712552,1,20.491382219108,1,20.591482219108,10,22.759615670453,2.445031957900999572,22.759615670453,1
,,,,,,20.515757913585,1,20.515757913585,1,20.615857913585,1,20.715957913585,11,22.959615670453,2.443857756867999765,22.959615670453,1
,,,,,,21.40665728282,1,21.40665728282,1,21.50675728282,1,21.60685728282,7,23.159615670453,1.752958387632999927,23.159615670453,1
,,,,,,22.045246611231,1,22.045246611231,1,22.145346611231,1,22.245446611231,5,23.359615670453,1.314369059221999865,23.359615670453,1
,,,,,,22.066773632862,1,22.066773632862,1,22.245346611231,1,22.345446611231,6,23.559615670453,1.492842037591000085,23.559615670453,1
,,,,,,22.278338915532,1,22.278338915532,1,22.378438915532,1,22.478538915532,6,23.759615670453,1.481276754920999745,23.759615670453,1
,,,,,,22.325199219287,1,22.325199219287,1,22.478438915532,1,22.578538915532,6,23.959615670453,1.634416451165999976,23.959615670453,1
,,,,,,22.526803068371,1,22.526803068371,1,22.626903068371,1,22.727003068371,7,24.159615670453,1.632812602081999735,24.159615670453,1
,,,,,,22.561985777456,1,22.561985777456,1,22.726903068371,1,22.827003068371,7,24.359615670453,1.797629892997000035,24.359615670453,1
,,,,,,23.634005847505,1,23.634005847505,1,23.734105847505,1,23.834205847505,3,24.559615670453,0.925609822947999867,24.559615670453,1
,,,,,,23.845754390524,1,23.845754390524,1,23.945854390524,1,24.045954390524,3,24.759615670453,0.91386127992900001,24.759615670453,1
,,,,,,24.020137561249,1,24.020137561249,1,24.120237561249,1,24.220337561249,3,24.959615670453,0.939478109203999875,24.959615670453,1
,,,,,,24.078553667902,1,24.078553667902,1,24.220237561249,1,24.320337561249,4,25.159615670453,1.081062002551000039,25.159615670453,1
,,,,,,24.185566603319,1,24.185566603319,1,24.320237561249,1,24.420337561249,4,25.359615670453,1.174049067133999808,25.359615670453,1
,,,,,,24.311154919517,1,24.311154919517,1,24.420237561249,1,24.520337561249,5,25.559615670453,1.248460750935999726,25.559615670453,1
,,,,,,24.439911119838,1,24.439911119838,1,24.540011119838,1,24.640111119838,5,25.759615670453,1.319704550615000021,25.759615670453,1
,,,,,,24.495966521534,1,24.495966521534,1,24.640011119838,1,24.740111119838,6,25.959615670453,1.46364914891899999,25.959615670453,1
,,,,,,24.691339336348,1,24.691339336348,1,24.791439336348,1,24.891539336348,6,26.159615670453,1.468276334105000018,26.159615670453,1
,,,,,,24.725964827577,1,24.725964827577,1,24.891439336348,1,24.991539336348,6,26.359615670453,1.633650842875999926,26.359615670453,1
,,,,,,24.808465073561,1,24.808465073561,1,24.991439336348,1,25.091539336348,7,26.559615670453,1.751150596891999803,26.559615670453,1
,,,,,,24.831856155519,1,24.831856155519,2,25.091439336348,1,25.191539336348,7,26.759615670453,1.927759514933999877,26.759615670453,1
,,,,,,25.056489815826,1,25.056489815826,1,25.191439336348,1,25.291539336348,8,26.959615670453,1.903125854627000003,26.959615670453,1
,,,,,,25.270104255256,1,25.270104255256,1,25.370204255256,1,25.470304255256,8,27.159615670453,1.889511415197000047,27.159615670453,1
,,,,,,25.346415423931,1,25.346415423931,1,25.470204255256,1,25.570304255256,8,27.359615670453,2.013200246521999571,27.359615670453,1
,,,,,,25.376157877781,1,25.376157877781,1,25.570204255256,1,25.670304255256,9,27.559615670453,2.183457792671999785,27.559615670453,1
,,,,,,25.677484944436,1,25.677484944436,1,25.777584944436,1,25.877684944436,9,27.759615670453,2.082130726016999663,27.759615670453,1
,,,,,,25.721261063737,1,25.721261063737,1,25.877584944436,1,25.977684944436,9,27.959615670453,2.238354606715999383,27.959615670453,1
,,,,,,26.318699042107,1,26.318699042107,1,26.418799042107,1,26.518899042107,8,28.159615670453,1.840916628345999663,28.159615670453,1
,,,,,,26.410701833655,1,26.410701833655,1,26.518799042107,1,26.618899042107,8,28.359615670453,1.948913836797999891,28.359615670453,1
,,,,,,26.627955709831,1,26.627955709831,1,26.728055709831,1,26.828155709831,8,28.559615670453,1.931659960621999952,28.559615670453,1
,,,,,,26.972022041374,1,26.972022041374,1,27.072122041374,1,27.172222041374,7,28.759615670453,1.787593629078999762,28.759615670453,1
,,,,,,26.97475495706,1,26.97475495706,1,27.172122041374,1,27.272222041374,8,28.959615670453,1.984860713393000066,28.959615670453,1
,,,,,,26.995183933365,1,26.995183933365,2,27.272122041374,1,27.372222041374,8,29.159615670453,2.164431737087999952,29.159615670453,1
,,,,,,27.190204320196,1,27.190204320196,1,27.372122041374,1,27.472222041374,9,29.359615670453,2.169411350256999596,29.359615670453,1
,,,,,,27.554168104053,1,27.554168104053,1,27.654268104053,1,27.754368104053,9,29.559615670453,2.005447566399999983,29.559615670453,1
,,,,,,27.778130977204,1,27.778130977204,1,27.878230977204,1,27.978330977204,8,29.759615670453,1.981484693249,29.759615670453,1
,,,,,,27.798337932266,1,27.798337932266,1,27.978230977204,1,28.078330977204,9,29.959615670453,2.161277738186999633,29.959615670453,1
,,,,,,28.513055606735,1,28.513055606735,1,28.613155606735,1,28.713255606735,7,30.159615670453,1.646560063717999782,30.159615670453,1
,,,,,,29.262861898652,1,29.262861898652,1,29.362961898652,1,29.463061898652,4,30.359615670453,1.096753771801000083,30.359615670453,1
,,,,,,29.68392615881,1,29.68392615881,1,29.78402615881,1,29.88412615881,3,30.559615670453,0.875689511642999903,30.559615670453,1
,,,,,,29.810393478089,1,29.810393478089,1,29.910493478089,1,30.010593478089,3,30.759615670453,0.949222192363999847,30.759615670453,1
,,,,,,29.952910196756,1,29.952910196756,1,30.053010196756,1,30.153110196756,4,30.959615670453,1.006705473697000026,30.959615670453,1
,,,,,,30.705295653657,1,30.705295653657,1,30.805395653657,1,30.905495653657,1,31.159615670453,0.454320016795999979,31.159615670453,1
,,,,,,30.716761038942,1,30.716761038942,1,30.905395653657,1,31.005495653657,1,31.359615670453,0.642854631510999971,31.359615670453,1
,,,,,,30.902456738322,1,30.902456738322,1,31.005395653657,1,31.105495653657,2,31.559615670453,0.657158932130999848,31.559615670453,1
,,,,,,31.02244611565,1,31.02244611565,1,31.12254611565,1,31.22264611565,2,31.759615670453,0.737169554802999945,31.759615670453,1
,,,,,,31.29129517008,1,31.29129517008,1,31.39139517008,1,31.49149517008,2,31.959615670453,0.668320500372999946,31.959615670453,1
,,,,,,31.295333195709,1,31.295333195709,1,31.49139517008,1,31.59149517008,2,32.159615670453,0.864282474743999881,32.159615670453,1
,,,,,,31.303328455521,1,31.303328455521,2,31.59139517008,1,31.69149517008,3,32.359615670453,1.056287214931999946,32.359615670453,1
,,,,,,31.419904133294,1,31.419904133294,2,31.69139517008,1,31.79149517008,3,32.559615670453,1.139711537159000083,32.559615670453,1
,,,,,,31.486386181487,1,31.486386181487,3,31.79139517008,1,31.89149517008,4,32.759615670453,1.273229488965999851,32.759615670453,1
,,,,,,32.264700206056,1,32.264700206056,1,32.364800206056,1,32.464900206056,2,32.959615670453,0.694915464396999912,32.959615670453,1
,,,,,,32.290311559118,1,32.290311559118,1,32.464800206056,1,32.564900206056,2,33.159615670453,0.869304111334999959,33.159615670453,1
,,,,,,32.379395451502,1,32.379395451502,1,32.564800206056,1,32.664900206056,3,33.359615670453,0.980220218950999863,33.359615670453,1
,,,,,,32.449630669378,1,32.449630669378,2,32.664800206056,1,32.764900206056,3,33.559615670453,1.109985001075000082,33.559615670453,1
,,,,,,32.580759926251,1,32.580759926251,1,32.764800206056,1,32.864900206056,4,33.759615670453,1.178855744202000006,33.759615670453,1
,,,,,,32.606037653536,1,32.606037653536,2,32.864800206056,1,32.964900206056,4,33.959615670453,1.353578016916999965,33.959615670453,1
,,,,,,32.839412358846,1,32.839412358846,1,32.964800206056,1,33.064900206056,5,34.159615670453,1.320203311606999992,34.159615670453,1
,,,,,,32.915952548618,1,32.915952548618,1,33.064800206056,1,33.164900206056,5,34.359615670453,1.443663121834999781,34.359615670453,1
,,,,,,33.340799988018,1,33.340799988018,1,33.440899988018,1,33.540999988018,5,34.559615670453,1.218815682434999821,34.559615670453,1
,,,,,,33.447776863169,1,33.447776863169,1,33.547876863169,1,33.647976863169,5,34.759615670453,1.311838807283999923,34.759615670453,1
,,,,,,33.948559219786,1,33.948559219786,1,34.048659219786,1,34.148759219786,4,34.959615670453,1.011056450666999669,34.959615670453,1
,,,,,,33.961818700082,1,33.961818700082,1,34.148659219786,1,34.248759219786,4,35.159615670453,1.197796970370999853,35.159615670453,1
,,,,,,34.010697789698,1,34.010697789698,2,34.248659219786,1,34.348759219786,5,35.359615670453,1.348917880754999738,35.359615670453,1
,,,,,,34.246535695111,1,34.246535695111,1,34.348659219786,1,34.448759219786,5,35.559615670453,1.313079975341999711,35.559615670453,1
,,,,,,34.413104398324,1,34.413104398324,1,34.513204398324,1,34.613304398324,5,35.759615670453,1.346511272128999786,35.759615670453,1
,,,,,,34.580323904718,1,34.580323904718,1,34.680423904718,1,34.780523904718,5,35.959615670453,1.37929176573499967,35.959615670453,1
,,,,,,34.980972009219,1,34.980972009219,1,35.081072009219,1,35.181172009219,4,36.159615670453,1.178643661234000101,36.159615670453,1
,,,,,,35.042654977239,1,35.042654977239,1,35.181072009219,1,35.281172009219,5,36.359615670453,1.316960693213999883,36.359615670453,1
,,,,,,35.184904564682,1,35.184904564682,1,35.285004564682,1,35.385104564682,5,36.559615670453,1.37471110577099997,36.559615670453,1
,,,,,,35.333056354771,1,35.333056354771,1,35.433156354771,1,35.533256354771,6,36.759615670453,1.426559315681999778,36.759615670453,1
,,,,,,35.830172826166,1,35.830172826166,1,35.930272826166,1,36.030372826166,4,36.959615670453,1.129442844286999919,36.959615670453,1
,,,,,,35.84990288785,1,35.84990288785,1,36.030272826166,1,36.130372826166,5,37.159615670453,1.309712782602999942,37.159615670453,1
,,,,,,36.357963789442,1,36.357963789442,1,36.458063789442,1,36.558163789442,4,37.359615670453,1.001651881010999996,37.359615670453,1
,,,,,,36.529542917657,1,36.529542917657,1,36.629642917657,1,36.729742917657,4,37.559615670453,1.030072752795999853,37.559615670453,1
,,,,,,36.546897014125,1,36.546897014125,1,36.729642917657,1,36.829742917657,4,37.759615670453,1.212718656327999682,37.759615670453,1
,,,,,,37.07674819986,1,37.07674819986,1,37.17684819986,1,37.27694819986,3,37.959615670453,0.882867470592999966,37.959615670453,1
,,,,,,37.141816282966,1,37.141816282966,1,37.27684819986,1,37.37694819986,3,38.159615670453,1.017799387486999935,38.159615670453,1
,,,,,,37.218528325786,1,37.218528325786,1,37.37684819986,1,37.47694819986,4,38.359615670453,1.141087344667000009,38.359615670453,1
,,,,,,37.220408475919,1,37.220408475919,2,37.47684819986,1,37.57694819986,4,38.559615670453,1.339207194534000048,38.559615670453,1
,,,,,,37.440577657937,1,37.440577657937,1,37.57684819986,1,37.67694819986,5,38.759615670453,1.31903801251599972,38.759615670453,1
,,,,,,37.810043188137,1,37.810043188137,1,37.910143188137,1,38.010243188137,4,38.959615670453,1.14957248231600006,38.959615670453,1
,,,,,,37.838309330849,1,37.838309330849,1,38.010143188137,1,38.110243188137,5,39.159615670453,1.321306339603999896,39.159615670453,1
,,,,,,38.046665461685,1,38.046665461685,1,38.146765461685,1,38.246865461685,5,39.359615670453,1.312950208768000053,39.359615670453,1
,,,,,,38.298652223707,1,38.298652223707,1,38.398752223707,1,38.498852223707,5,39.559615670453,1.260963446746000023,39.559615670453,1
,,,,,,38.666908718004,1,38.666908718004,1,38.767008718004,1,38.867108718004,4,39.759615670453,1.092706952448999841,39.759615670453,1
,,,,,,38.735239551409,1,38.735239551409,1,38.867008718004,1,38.967108718004,4,39.959615670453,1.224376119043999895,39.959615670453,1
,,,,,,38.796743096161,1,38.796743096161,1,38.967008718004,1,39.067108718004,5,40.159615670453,1.362872574292000032,40.159615670453,1
,,,,,,38.837213183874,1,38.837213183874,2,39.067008718004,1,39.167108718004,5,40.359615670453,1.522402486578999785,40.359615670453,1
,,,,,,38.938653208525,1,38.938653208525,2,39.167008718004,1,39.267108718004,6,40.559615670453,1.620962461927999858,40.559615670453,1
,,,,,,39.115279016917,1,39.115279016917,1,39.267008718004,1,39.367108718004,6,40.759615670453,1.644336653535999996,40.759615670453,1
,,,,,,39.276238496877,1,39.276238496877,1,39.376338496877,1,39.476438496877,7,40.959615670453,1.683377173575999913,40.959615670453,1
,,,,,,39.280300988636,1,39.280300988636,1,39.476338496877,1,39.576438496877,7,41.159615670453,1.879314681816999666,41.159615670453,1
,,,,,,39.316351439033,1,39.316351439033,2,39.576338496877,1,39.676438496877,8,41.359615670453,2.043264231419999345,41.359615670453,1
,,,,,,39.669499653516,1,39.669499653516,1,39.769599653516,1,39.869699653516,8,41.559615670453,1.8901160169369997,41.559615670453,1
,,,,,,39.761845832725,1,39.761845832725,1,39.869599653516,1,39.969699653516,8,41.759615670453,1.997769837727999753,41.759615670453,1
,,,,,,39.762787140823,1,39.762787140823,2,39.969599653516,1,40.069699653516,9,41.959615670453,2.196828529629999406,41.959615670453,1
